id,season,week,neutral_site,conference_game,home_id,home_team,home_conference,home_pregame_elo,away_id,away_team,away_conference,away_pregame_elo
400764856,2015,1,false,false,2132,Cincinnati,American Athletic,,2010,Alabama A&M,SWAC,
400756899,2015,1,false,false,52,Florida State,ACC,1779,326,Texas State,Sun Belt,1379
400603836,2015,1,false,false,2572,Southern Mississippi,Conference USA,1177,344,Mississippi State,SEC,1759
400756884,2015,1,false,false,30,USC,Pac-12,1747,2032,Arkansas State,Sun Belt,1473
400763498,2015,1,false,false,276,Marshall,Conference USA,1749,2509,Purdue,Big Ten,1350
400756905,2015,1,false,false,259,Virginia Tech,ACC,1574,194,Ohio State,Big Ten,2033
400763599,2015,2,false,true,98,Western Kentucky,Conference USA,1515,2348,Louisiana Tech,Conference USA,1701
400756912,2015,2,false,false,2226,Florida Atlantic,Conference USA,1310,2390,Miami,ACC,1589
400787981,2015,2,false,false,254,Utah,Pac-12,1610,328,Utah State,Mountain West,1572
400792601,2015,2,false,false,52,Florida State,ACC,1852,58,South Florida,American Athletic,1336
400763502,2015,2,false,false,120,Maryland,Big Ten,1495,189,Bowling Green,Mid-American,1322
400763506,2015,2,false,false,213,Penn State,Big Ten,1512,2084,Buffalo,Mid-American,1402
400763508,2015,2,false,false,275,Wisconsin,Big Ten,1702,193,Miami (OH),Mid-American,1217
400763414,2015,2,false,false,2636,UT San Antonio,Conference USA,1301,2306,Kansas State,Big 12,1749
400760492,2015,2,false,false,41,Connecticut,American Athletic,1259,349,Army,FBS Independents,1290
400757019,2015,2,false,false,130,Michigan,Big Ten,1546,204,Oregon State,Pac-12,1459
400756911,2015,2,false,false,97,Louisville,ACC,1670,248,Houston,American Athletic,1563
400603863,2015,2,false,false,2,Auburn,SEC,,55,Jacksonville State,OVC,
400763594,2015,2,false,false,2429,Charlotte,Conference USA,,2506,Presbyterian College,Big South,
400763507,2015,2,false,false,2509,Purdue,Big Ten,,282,Indiana State,MVFC,
