season,seasonType,week,poll,rank,school,points
2019,regular,6,AP Top 25,24,SMU,151
2019,regular,6,AP Top 25,25,Texas A&M,147
2019,regular,6,AP Top 25,25,Michigan State,147
2019,regular,6,Coaches Poll,1,Alabama,1562
2019,regular,6,Coaches Poll,2,Clemson,1526
2019,regular,6,Coaches Poll,3,Georgia,1446
2019,regular,6,Coaches Poll,4,Oklahoma,1373
2019,regular,6,Coaches Poll,5,Ohio State,1362
2019,regular,6,Coaches Poll,6,LSU,1349
2019,regular,6,Coaches Poll,7,Auburn,1198
2019,regular,6,Coaches Poll,8,Florida,1100
2019,regular,6,Coaches Poll,9,Wisconsin,1097
2019,regular,6,Coaches Poll,10,Notre Dame,987
2019,regular,6,Coaches Poll,11,Penn State,978
2019,regular,6,Coaches Poll,12,Texas,912
2019,regular,6,Coaches Poll,13,Oregon,813
2019,regular,6,Coaches Poll,14,Iowa,790
2019,regular,6,Coaches Poll,15,Boise State,621
2019,regular,6,Coaches Poll,16,Washington,608
2019,regular,6,Coaches Poll,17,Utah,532
2019,regular,6,Coaches Poll,18,Michigan,417
2019,regular,6,Coaches Poll,19,UCF,308
2019,regular,6,Coaches Poll,20,Wake Forest,279
2019,regular,6,Coaches Poll,21,Texas A&M,251
2019,regular,6,Coaches Poll,22,Virginia,202
2019,regular,6,Coaches Poll,23,Memphis,167
2019,regular,6,Coaches Poll,23,Michigan State,167
2019,regular,6,Coaches Poll,25,Oklahoma State,158
2019,regular,6,FCS Coaches Poll,1,North Dakota State,650
2019,regular,6,FCS Coaches Poll,2,James Madison,621
2019,regular,6,FCS Coaches Poll,3,South Dakota State,594
2019,regular,6,FCS Coaches Poll,4,Kennesaw State,551
2019,regular,6,FCS Coaches Poll,5,Weber State,521
2019,regular,6,FCS Coaches Poll,6,Illinois State,484
2019,regular,6,FCS Coaches Poll,7,Montana State,477
2019,regular,6,FCS Coaches Poll,8,Villanova,466
2019,regular,6,FCS Coaches Poll,9,Montana,388
2019,regular,6,FCS Coaches Poll,10,Central Arkansas,379
2019,regular,6,FCS Coaches Poll,10,Towson,379
2019,regular,6,FCS Coaches Poll,12,UC Davis,356
2019,regular,6,FCS Coaches Poll,13,Northern Iowa,340
2019,regular,6,FCS Coaches Poll,14,Furman,329
2019,regular,6,FCS Coaches Poll,15,Nicholls,267
2019,regular,6,FCS Coaches Poll,16,North Carolina A&T,265
2019,regular,6,FCS Coaches Poll,17,Youngstown State,248
2019,regular,6,FCS Coaches Poll,18,Delaware,189
2019,regular,6,FCS Coaches Poll,19,Southeastern Louisiana,172
2019,regular,6,FCS Coaches Poll,20,Jacksonville State,134
2019,regular,6,FCS Coaches Poll,21,Eastern Washington,129
2019,regular,6,FCS Coaches Poll,22,Maine,127
2019,regular,6,FCS Coaches Poll,23,Princeton,91
2019,regular,6,FCS Coaches Poll,24,Stony Brook,67
2019,regular,6,FCS Coaches Poll,25,Houston Christian,34
2019,regular,6,FCS Coaches Poll,25,Southeast Missouri State,34
2019,regular,6,AFCA Division II Coaches Poll,1,Valdosta State,797
2019,regular,6,AFCA Division II Coaches Poll,2,Ferris State,761
2019,regular,6,AFCA Division II Coaches Poll,3,Minnesota State,733
2019,regular,6,AFCA Division II Coaches Poll,4,Tarleton State,708
2019,regular,6,AFCA Division II Coaches Poll,5,Ouachita Baptist,633
2019,regular,6,AFCA Division II Coaches Poll,5,Notre Dame College,633
2019,regular,6,AFCA Division II Coaches Poll,7,Northwest Missouri State,610
2019,regular,6,AFCA Division II Coaches Poll,8,Lenoir-Rhyne,587
2019,regular,6,AFCA Division II Coaches Poll,9,Slippery Rock,524
2019,regular,6,AFCA Division II Coaches Poll,10,Indianapolis,523
2019,regular,6,AFCA Division II Coaches Poll,11,Colorado Mines,486
2019,regular,6,AFCA Division II Coaches Poll,12,West Chester,411
2019,regular,6,AFCA Division II Coaches Poll,13,Pittsburg State,406
2019,regular,6,AFCA Division II Coaches Poll,14,Wingate,362
2019,regular,6,AFCA Division II Coaches Poll,15,Central Missouri State,352
2019,regular,6,AFCA Division II Coaches Poll,16,Indiana (PA),288
2019,regular,6,AFCA Division II Coaches Poll,17,Colorado State-Pueblo,262
2019,regular,6,AFCA Division II Coaches Poll,18,Bowie State,236
2019,regular,6,AFCA Division II Coaches Poll,19,Grand Valley State,211
2019,regular,6,AFCA Division II Coaches Poll,20,Texas A&M-Commerce,174
2019,regular,6,AFCA Division II Coaches Poll,21,Kutztown,161
2019,regular,6,AFCA Division II Coaches Poll,22,Harding,158
2019,regular,6,AFCA Division II Coaches Poll,23,Minnesota-Duluth,127
2019,regular,6,AFCA Division II Coaches Poll,24,Truman State,101
2019,regular,6,AFCA Division II Coaches Poll,25,West Florida,53
2019,regular,7,AP Top 25,1,Alabama,1503
2019,regular,7,AP Top 25,2,Clemson,1433
2019,regular,7,AP Top 25,3,Ohio State,1393
2019,regular,7,AP Top 25,3,Georgia,1393
2019,regular,7,AP Top 25,5,LSU,1352
2019,regular,7,AP Top 25,6,Oklahoma,1268
2019,regular,7,AP Top 25,7,Florida,1163
2019,regular,7,AP Top 25,8,Wisconsin,1105
2019,regular,7,AP Top 25,9,Notre Dame,1046
2019,regular,7,AP Top 25,10,Penn State,958
2019,regular,7,AP Top 25,11,Texas,947
2019,regular,7,AP Top 25,12,Auburn,920
2019,regular,7,AP Top 25,13,Oregon,828
2019,regular,7,AP Top 25,14,Boise State,654
2019,regular,7,AP Top 25,15,Utah,624
2019,regular,7,AP Top 25,16,Michigan,618
2019,regular,7,AP Top 25,17,Iowa,454
2019,regular,7,AP Top 25,18,Arizona State,388
2019,regular,7,AP Top 25,19,Wake Forest,380
2019,regular,7,AP Top 25,20,Virginia,353
2019,regular,7,AP Top 25,21,SMU,285
2019,regular,7,AP Top 25,22,Baylor,260
2019,regular,7,AP Top 25,23,Memphis,189
2019,regular,7,AP Top 25,24,Texas A&M,165
2019,regular,7,AP Top 25,25,Cincinnati,118
2019,regular,7,Coaches Poll,1,Alabama,1602
2019,regular,7,Coaches Poll,2,Clemson,1531
2019,regular,7,Coaches Poll,3,Georgia,1459
2019,regular,7,Coaches Poll,4,Ohio State,1422
2019,regular,7,Coaches Poll,5,Oklahoma,1378
2019,regular,7,Coaches Poll,6,LSU,1364
2019,regular,7,Coaches Poll,7,Florida,1218
2019,regular,7,Coaches Poll,8,Wisconsin,1164
2019,regular,7,Coaches Poll,9,Penn State,1051
2019,regular,7,Coaches Poll,10,Notre Dame,1033
2019,regular,7,Coaches Poll,11,Texas,971
2019,regular,7,Coaches Poll,12,Auburn,929
2019,regular,7,Coaches Poll,13,Oregon,866
2019,regular,7,Coaches Poll,14,Boise State,732
2019,regular,7,Coaches Poll,15,Utah,655
2019,regular,7,Coaches Poll,16,Michigan,648
2019,regular,7,Coaches Poll,17,Wake Forest,498
2019,regular,7,Coaches Poll,18,Iowa,441
2019,regular,7,Coaches Poll,19,Virginia,345
2019,regular,7,Coaches Poll,20,Memphis,318
2019,regular,7,Coaches Poll,21,Texas A&M,306
2019,regular,7,Coaches Poll,22,SMU,246
2019,regular,7,Coaches Poll,23,Baylor,234
2019,regular,7,Coaches Poll,24,Arizona State,228
2019,regular,7,Coaches Poll,25,Minnesota,131
2019,regular,7,FCS Coaches Poll,1,North Dakota State,650
2019,regular,7,FCS Coaches Poll,2,James Madison,621
2019,regular,7,FCS Coaches Poll,3,South Dakota State,598
2019,regular,7,FCS Coaches Poll,4,Kennesaw State,548
2019,regular,7,FCS Coaches Poll,5,Weber State,536
2019,regular,7,FCS Coaches Poll,6,Montana State,508
2019,regular,7,FCS Coaches Poll,7,Villanova,506
2019,regular,7,FCS Coaches Poll,8,Montana,480
2019,regular,7,FCS Coaches Poll,9,Towson,406
2019,regular,7,FCS Coaches Poll,10,Northern Iowa,392
2019,regular,7,FCS Coaches Poll,11,Furman,380
2019,regular,7,FCS Coaches Poll,12,Nicholls,345
2019,regular,7,FCS Coaches Poll,13,Illinois State,340
2019,regular,7,FCS Coaches Poll,14,North Carolina A&T,329
2019,regular,7,FCS Coaches Poll,15,Delaware,243
2019,regular,7,FCS Coaches Poll,16,Central Arkansas,231
2019,regular,7,FCS Coaches Poll,17,Youngstown State,210
2019,regular,7,FCS Coaches Poll,18,Jacksonville State,191
2019,regular,7,FCS Coaches Poll,19,Princeton,146
2019,regular,7,FCS Coaches Poll,20,Maine,130
2019,regular,7,FCS Coaches Poll,21,UC Davis,114
2019,regular,7,FCS Coaches Poll,22,Southeast Missouri State,103
2019,regular,7,FCS Coaches Poll,23,Stony Brook,93
2019,regular,7,FCS Coaches Poll,24,Sam Houston State,57
2019,regular,7,FCS Coaches Poll,25,Southeastern Louisiana,55
2019,regular,7,AFCA Division II Coaches Poll,1,Valdosta State,797
2019,regular,7,AFCA Division II Coaches Poll,2,Ferris State,758
2019,regular,7,AFCA Division II Coaches Poll,3,Minnesota State,725
2019,regular,7,AFCA Division II Coaches Poll,4,Tarleton State,710
2019,regular,7,AFCA Division II Coaches Poll,5,Ouachita Baptist,635
2019,regular,7,AFCA Division II Coaches Poll,6,Notre Dame College,621
2019,regular,7,AFCA Division II Coaches Poll,7,Northwest Missouri State,611
2019,regular,7,AFCA Division II Coaches Poll,8,Lenoir-Rhyne,586
2019,regular,7,AFCA Division II Coaches Poll,9,Slippery Rock,535
2019,regular,7,AFCA Division II Coaches Poll,10,Indianapolis,526
2019,regular,7,AFCA Division II Coaches Poll,11,Colorado Mines,496
2019,regular,7,AFCA Division II Coaches Poll,12,West Chester,427
2019,regular,7,AFCA Division II Coaches Poll,13,Wingate,408
2019,regular,7,AFCA Division II Coaches Poll,14,Central Missouri State,386
2019,regular,7,AFCA Division II Coaches Poll,15,Colorado State-Pueblo,323
2019,regular,7,AFCA Division II Coaches Poll,16,Bowie State,270
2019,regular,7,AFCA Division II Coaches Poll,17,Grand Valley State,247
2019,regular,7,AFCA Division II Coaches Poll,18,Kutztown,231
2019,regular,7,AFCA Division II Coaches Poll,19,Pittsburg State,223
2019,regular,7,AFCA Division II Coaches Poll,20,Texas A&M-Commerce,218
2019,regular,7,AFCA Division II Coaches Poll,21,Harding,188
2019,regular,7,AFCA Division II Coaches Poll,22,Indiana (PA),149
2019,regular,7,AFCA Division II Coaches Poll,23,Minnesota-Duluth,136
2019,regular,7,AFCA Division II Coaches Poll,24,West Florida,76
2019,regular,7,AFCA Division II Coaches Poll,25,Angelo State,37
2019,regular,12,Coaches Poll,1,LSU,1591
2019,regular,12,Coaches Poll,2,Ohio State,1523
2019,regular,12,Coaches Poll,3,Clemson,1491
2019,regular,12,Coaches Poll,4,Alabama,1356
2019,regular,12,Coaches Poll,5,Georgia,1327
2019,regular,12,Coaches Poll,6,Oregon,1269
2019,regular,12,Coaches Poll,7,Minnesota,1154
2019,regular,12,Coaches Poll,8,Oklahoma,1128
2019,regular,12,Coaches Poll,9,Utah,1096
2019,regular,12,Coaches Poll,10,Baylor,1028
2019,regular,12,Coaches Poll,11,Penn State,942
2019,regular,12,Coaches Poll,12,Florida,937
2019,regular,12,Coaches Poll,13,Auburn,863
2019,regular,12,Coaches Poll,14,Michigan,731
2019,regular,12,Coaches Poll,15,Wisconsin,670
2019,regular,12,Coaches Poll,16,Notre Dame,659
2019,regular,12,Coaches Poll,17,Cincinnati,590
2019,regular,12,Coaches Poll,18,Memphis,517
2019,regular,12,Coaches Poll,19,Boise State,452
2019,regular,12,Coaches Poll,20,SMU,326
2019,regular,12,Coaches Poll,21,Navy,249
2019,regular,12,Coaches Poll,22,Iowa,187
2019,regular,12,Coaches Poll,23,Texas,163
2019,regular,12,Coaches Poll,24,Appalachian State,133
2019,regular,12,Coaches Poll,25,Indiana,123
2019,regular,12,AP Top 25,1,LSU,1542
2019,regular,12,AP Top 25,2,Ohio State,1480
2019,regular,12,AP Top 25,3,Clemson,1441
2019,regular,12,AP Top 25,4,Alabama,1312
2019,regular,12,AP Top 25,5,Georgia,1267
2019,regular,12,AP Top 25,6,Oregon,1224
2019,regular,12,AP Top 25,7,Minnesota,1164
2019,regular,12,AP Top 25,8,Utah,1099
2019,regular,12,AP Top 25,9,Penn State,1003
2019,regular,12,AP Top 25,10,Oklahoma,1000
2019,regular,12,AP Top 25,11,Florida,934
2019,regular,12,AP Top 25,12,Baylor,932
2019,regular,12,AP Top 25,13,Auburn,871
2019,regular,12,AP Top 25,14,Michigan,744
2019,regular,12,AP Top 25,15,Wisconsin,657
2019,regular,12,AP Top 25,16,Notre Dame,593
2019,regular,12,AP Top 25,17,Cincinnati,567
2019,regular,12,AP Top 25,18,Memphis,510
2019,regular,12,AP Top 25,19,Boise State,371
2019,regular,12,AP Top 25,20,SMU,346
2019,regular,12,AP Top 25,21,Navy,228
2019,regular,12,AP Top 25,22,Texas,199
2019,regular,12,AP Top 25,23,Iowa,197
2019,regular,12,AP Top 25,24,Indiana,108
2019,regular,12,AP Top 25,25,Oklahoma State,77
2019,regular,12,FCS Coaches Poll,1,North Dakota State,650
2019,regular,12,FCS Coaches Poll,2,James Madison,624
2019,regular,12,FCS Coaches Poll,3,Weber State,575
2019,regular,12,FCS Coaches Poll,4,Montana,561
2019,regular,12,FCS Coaches Poll,5,Northern Iowa,539
2019,regular,12,FCS Coaches Poll,6,Sacramento State,508
2019,regular,12,FCS Coaches Poll,7,Furman,467
2019,regular,12,FCS Coaches Poll,8,Illinois State,450
2019,regular,12,FCS Coaches Poll,9,South Dakota State,425
2019,regular,12,FCS Coaches Poll,10,Montana State,366
2019,regular,12,FCS Coaches Poll,11,Kennesaw State,365
2019,regular,12,FCS Coaches Poll,12,Dartmouth,364
2019,regular,12,FCS Coaches Poll,13,Central Arkansas,300
2019,regular,12,FCS Coaches Poll,14,Florida A&M,285
2019,regular,12,FCS Coaches Poll,15,Monmouth,256
2019,regular,12,FCS Coaches Poll,16,Villanova,246
2019,regular,12,FCS Coaches Poll,17,Southeast Missouri State,244
2019,regular,12,FCS Coaches Poll,18,Central Connecticut,236
2019,regular,12,FCS Coaches Poll,19,Princeton,203
2019,regular,12,FCS Coaches Poll,20,Wofford,157
2019,regular,12,FCS Coaches Poll,21,Towson,146
2019,regular,12,FCS Coaches Poll,22,Austin Peay,139
2019,regular,12,FCS Coaches Poll,23,Southeastern Louisiana,83
2019,regular,12,FCS Coaches Poll,24,Nicholls,53
2019,regular,12,FCS Coaches Poll,25,North Carolina A&T,40
2019,regular,12,Playoff Committee Rankings,1,LSU,0
2019,regular,12,Playoff Committee Rankings,2,Ohio State,0
2019,regular,12,Playoff Committee Rankings,3,Clemson,0
2019,regular,12,Playoff Committee Rankings,4,Georgia,0
2019,regular,12,Playoff Committee Rankings,5,Alabama,0
2019,regular,12,Playoff Committee Rankings,6,Oregon,0
2019,regular,12,Playoff Committee Rankings,7,Utah,0
2019,regular,12,Playoff Committee Rankings,8,Minnesota,0
2019,regular,12,Playoff Committee Rankings,9,Penn State,0
2019,regular,12,Playoff Committee Rankings,10,Oklahoma,0
2019,regular,12,Playoff Committee Rankings,11,Florida,0
2019,regular,12,Playoff Committee Rankings,12,Auburn,0
2019,regular,12,Playoff Committee Rankings,13,Baylor,0
2019,regular,12,Playoff Committee Rankings,14,Wisconsin,0
2019,regular,12,Playoff Committee Rankings,15,Michigan,0
2019,regular,12,Playoff Committee Rankings,16,Notre Dame,0
2019,regular,12,Playoff Committee Rankings,17,Cincinnati,0
2019,regular,12,Playoff Committee Rankings,18,Memphis,0
2019,regular,12,Playoff Committee Rankings,19,Texas,0
2019,regular,12,Playoff Committee Rankings,20,Iowa,0
2019,regular,12,Playoff Committee Rankings,21,Boise State,0
2019,regular,12,Playoff Committee Rankings,22,Oklahoma State,0
2019,regular,12,Playoff Committee Rankings,23,Navy,0
2019,regular,12,Playoff Committee Rankings,24,Kansas State,0
2019,regular,12,Playoff Committee Rankings,25,Appalachian State,0
2019,regular,13,Coaches Poll,1,LSU,1615
2019,regular,13,Coaches Poll,2,Ohio State,1550
2019,regular,13,Coaches Poll,3,Clemson,1513
2019,regular,13,Coaches Poll,4,Georgia,1383
2019,regular,13,Coaches Poll,5,Alabama,1366
2019,regular,13,Coaches Poll,6,Oregon,1301
2019,regular,13,Coaches Poll,7,Oklahoma,1219
2019,regular,13,Coaches Poll,8,Utah,1177
2019,regular,13,Coaches Poll,9,Penn State,1081
2019,regular,13,Coaches Poll,10,Florida,1031
2019,regular,13,Coaches Poll,11,Minnesota,899
2019,regular,13,Coaches Poll,12,Michigan,851
2019,regular,13,Coaches Poll,13,Baylor,841
2019,regular,13,Coaches Poll,14,Wisconsin,786
2019,regular,13,Coaches Poll,15,Notre Dame,760
2019,regular,13,Coaches Poll,16,Auburn,614
2019,regular,13,Coaches Poll,17,Cincinnati,566
2019,regular,13,Coaches Poll,18,Memphis,539
2019,regular,13,Coaches Poll,19,Boise State,469
2019,regular,13,Coaches Poll,20,Iowa,434
2019,regular,13,Coaches Poll,21,SMU,341
2019,regular,13,Coaches Poll,22,Appalachian State,224
2019,regular,13,Coaches Poll,23,Oklahoma State,212
2019,regular,13,Coaches Poll,24,Texas A&M,101
2019,regular,13,Coaches Poll,25,San Diego State,47
2019,regular,13,AP Top 25,1,LSU,1542
2019,regular,13,AP Top 25,2,Ohio State,1478
2019,regular,13,AP Top 25,3,Clemson,1442
2019,regular,13,AP Top 25,4,Georgia,1343
2019,regular,13,AP Top 25,5,Alabama,1263
2019,regular,13,AP Top 25,6,Oregon,1243
2019,regular,13,AP Top 25,7,Utah,1155
2019,regular,13,AP Top 25,8,Oklahoma,1144
2019,regular,13,AP Top 25,9,Penn State,1030
2019,regular,13,AP Top 25,10,Florida,984
2019,regular,13,AP Top 25,11,Minnesota,902
2019,regular,13,AP Top 25,12,Michigan,829
2019,regular,13,AP Top 25,13,Baylor,787
2019,regular,13,AP Top 25,14,Wisconsin,746
2019,regular,13,AP Top 25,15,Notre Dame,676
2019,regular,13,AP Top 25,16,Auburn,623
2019,regular,13,AP Top 25,17,Cincinnati,536
2019,regular,13,AP Top 25,18,Memphis,520
2019,regular,13,AP Top 25,19,Iowa,493
2019,regular,13,AP Top 25,20,Boise State,379
2019,regular,13,AP Top 25,21,SMU,328
2019,regular,13,AP Top 25,22,Oklahoma State,200
2019,regular,13,AP Top 25,23,Appalachian State,154
2019,regular,13,AP Top 25,24,Texas A&M,132
2019,regular,13,AP Top 25,25,Virginia Tech,61
2019,regular,13,FCS Coaches Poll,1,North Dakota State,650
2019,regular,13,FCS Coaches Poll,2,James Madison,624
2019,regular,13,FCS Coaches Poll,3,Montana,598
2019,regular,13,FCS Coaches Poll,4,Sacramento State,562
2019,regular,13,FCS Coaches Poll,5,South Dakota State,523
2019,regular,13,FCS Coaches Poll,6,Illinois State,510
2019,regular,13,FCS Coaches Poll,7,Weber State,496
2019,regular,13,FCS Coaches Poll,8,Montana State,441
2019,regular,13,FCS Coaches Poll,9,Kennesaw State,385
2019,regular,13,FCS Coaches Poll,10,Northern Iowa,379
2019,regular,13,FCS Coaches Poll,11,Central Arkansas,373
2019,regular,13,FCS Coaches Poll,12,Monmouth,347
2019,regular,13,FCS Coaches Poll,13,Florida A&M,336
2019,regular,13,FCS Coaches Poll,14,Villanova,322
2019,regular,13,FCS Coaches Poll,15,Furman,277
2019,regular,13,FCS Coaches Poll,16,Southeast Missouri State,265
2019,regular,13,FCS Coaches Poll,17,Wofford,259
2019,regular,13,FCS Coaches Poll,18,Central Connecticut,234
2019,regular,13,FCS Coaches Poll,19,Austin Peay,183
2019,regular,13,FCS Coaches Poll,20,Towson,151
2019,regular,13,FCS Coaches Poll,21,Dartmouth,144
2019,regular,13,FCS Coaches Poll,22,Southeastern Louisiana,126
2019,regular,13,FCS Coaches Poll,23,Nicholls,80
2019,regular,13,FCS Coaches Poll,24,North Carolina A&T,48
2019,regular,13,FCS Coaches Poll,25,Southern Illinois,35
2019,regular,13,FCS Coaches Poll,25,Yale,35
2019,regular,13,Playoff Committee Rankings,1,LSU,0
2019,regular,13,Playoff Committee Rankings,2,Ohio State,0
2019,regular,13,Playoff Committee Rankings,3,Clemson,0
2019,regular,13,Playoff Committee Rankings,4,Georgia,0
2019,regular,13,Playoff Committee Rankings,5,Alabama,0
2019,regular,13,Playoff Committee Rankings,6,Oregon,0
2019,regular,13,Playoff Committee Rankings,7,Utah,0
2019,regular,13,Playoff Committee Rankings,8,Penn State,0
2019,regular,13,Playoff Committee Rankings,9,Oklahoma,0
2019,regular,13,Playoff Committee Rankings,10,Minnesota,0
2019,regular,13,Playoff Committee Rankings,11,Florida,0
2019,regular,13,Playoff Committee Rankings,12,Wisconsin,0
2019,regular,13,Playoff Committee Rankings,13,Michigan,0
2019,regular,13,Playoff Committee Rankings,14,Baylor,0
2019,regular,13,Playoff Committee Rankings,15,Auburn,0
2019,regular,13,Playoff Committee Rankings,16,Notre Dame,0
2019,regular,13,Playoff Committee Rankings,17,Iowa,0
2019,regular,13,Playoff Committee Rankings,18,Memphis,0
2019,regular,13,Playoff Committee Rankings,19,Cincinnati,0
2019,regular,13,Playoff Committee Rankings,20,Boise State,0
2019,regular,13,Playoff Committee Rankings,21,Oklahoma State,0
2019,regular,13,Playoff Committee Rankings,22,Iowa State,0
2019,regular,13,Playoff Committee Rankings,23,USC,0
2019,regular,13,Playoff Committee Rankings,24,Appalachian State,0
2019,regular,13,Playoff Committee Rankings,25,SMU,0
2019,regular,14,Coaches Poll,1,LSU,1561
2019,regular,14,Coaches Poll,2,Ohio State,1510
2019,regular,14,Coaches Poll,3,Clemson,1464
2019,regular,14,Coaches Poll,4,Georgia,1351
2019,regular,14,Coaches Poll,5,Alabama,1325
2019,regular,14,Coaches Poll,6,Utah,1252
2019,regular,14,Coaches Poll,7,Oklahoma,1223
2019,regular,14,Coaches Poll,8,Florida,1074
2019,regular,14,Coaches Poll,9,Minnesota,1014
2019,regular,14,Coaches Poll,10,Baylor,924
2019,regular,14,Coaches Poll,11,Michigan,893
2019,regular,14,Coaches Poll,12,Penn State,857
2019,regular,14,Coaches Poll,13,Oregon,816
2019,regular,14,Coaches Poll,14,Wisconsin,799
2019,regular,14,Coaches Poll,15,Notre Dame,737
2019,regular,14,Coaches Poll,16,Auburn,652
2019,regular,14,Coaches Poll,17,Cincinnati,535
2019,regular,14,Coaches Poll,18,Memphis,528
2019,regular,14,Coaches Poll,19,Boise State,493
2019,regular,14,Coaches Poll,20,Iowa,434
2019,regular,14,Coaches Poll,21,Oklahoma State,256
2019,regular,14,Coaches Poll,22,Appalachian State,232
2019,regular,14,Coaches Poll,23,Virginia Tech,123
2019,regular,14,Coaches Poll,24,Navy,110
2019,regular,14,Coaches Poll,25,USC,75
2019,regular,14,AP Top 25,1,LSU,1537
2019,regular,14,AP Top 25,2,Ohio State,1486
2019,regular,14,AP Top 25,3,Clemson,1440
2019,regular,14,AP Top 25,4,Georgia,1347
2019,regular,14,AP Top 25,5,Alabama,1283
2019,regular,14,AP Top 25,6,Utah,1231
2019,regular,14,AP Top 25,7,Oklahoma,1189
2019,regular,14,AP Top 25,8,Florida,1058
2019,regular,14,AP Top 25,9,Minnesota,996
2019,regular,14,AP Top 25,10,Michigan,913
2019,regular,14,AP Top 25,11,Baylor,910
2019,regular,14,AP Top 25,12,Penn State,903
2019,regular,14,AP Top 25,13,Wisconsin,791
2019,regular,14,AP Top 25,14,Oregon,784
2019,regular,14,AP Top 25,15,Notre Dame,701
2019,regular,14,AP Top 25,16,Auburn,635
2019,regular,14,AP Top 25,17,Memphis,535
2019,regular,14,AP Top 25,18,Cincinnati,518
2019,regular,14,AP Top 25,19,Iowa,510
2019,regular,14,AP Top 25,20,Boise State,410
2019,regular,14,AP Top 25,21,Oklahoma State,266
2019,regular,14,AP Top 25,22,Appalachian State,206
2019,regular,14,AP Top 25,23,Virginia Tech,147
2019,regular,14,AP Top 25,24,Navy,99
2019,regular,14,AP Top 25,25,USC,79
2019,regular,14,FCS Coaches Poll,1,North Dakota State,650
2019,regular,14,FCS Coaches Poll,2,James Madison,624
2019,regular,14,FCS Coaches Poll,3,Sacramento State,596
2019,regular,14,FCS Coaches Poll,4,Weber State,567
2019,regular,14,FCS Coaches Poll,5,Montana State,545
2019,regular,14,FCS Coaches Poll,6,Northern Iowa,451
2019,regular,14,FCS Coaches Poll,7,Central Arkansas,448
2019,regular,14,FCS Coaches Poll,8,Montana,441
2019,regular,14,FCS Coaches Poll,9,Kennesaw State,421
2019,regular,14,FCS Coaches Poll,10,Villanova,401
2019,regular,14,FCS Coaches Poll,11,Monmouth,391
2019,regular,14,FCS Coaches Poll,12,South Dakota State,356
2019,regular,14,FCS Coaches Poll,13,Southeast Missouri State,327
2019,regular,14,FCS Coaches Poll,14,Illinois State,322
2019,regular,14,FCS Coaches Poll,15,Wofford,317
2019,regular,14,FCS Coaches Poll,16,Furman,281
2019,regular,14,FCS Coaches Poll,17,Austin Peay,248
2019,regular,14,FCS Coaches Poll,18,Central Connecticut,246
2019,regular,14,FCS Coaches Poll,19,Nicholls,172
2019,regular,14,FCS Coaches Poll,20,Dartmouth,139
2019,regular,14,FCS Coaches Poll,21,Florida A&M,117
2019,regular,14,FCS Coaches Poll,22,North Carolina A&T,94
2019,regular,14,FCS Coaches Poll,23,Yale,72
2019,regular,14,FCS Coaches Poll,24,Southeastern Louisiana,47
2019,regular,14,FCS Coaches Poll,25,Southern Illinois,38
2019,regular,15,Coaches Poll,1,LSU,1577
2019,regular,15,Coaches Poll,2,Ohio State,1548
2019,regular,15,Coaches Poll,3,Clemson,1482
2019,regular,15,Coaches Poll,4,Georgia,1394
2019,regular,15,Coaches Poll,5,Utah,1326
2019,regular,15,Coaches Poll,6,Oklahoma,1294
2019,regular,15,Coaches Poll,7,Florida,1135
2019,regular,15,Coaches Poll,8,Baylor,1117
2019,regular,15,Coaches Poll,9,Alabama,1068
2019,regular,15,Coaches Poll,10,Wisconsin,952
2019,regular,15,Coaches Poll,11,Penn State,946
2019,regular,15,Coaches Poll,12,Auburn,897
2019,regular,15,Coaches Poll,13,Oregon,878
2019,regular,15,Coaches Poll,14,Notre Dame,776
2019,regular,15,Coaches Poll,15,Minnesota,688
2019,regular,15,Coaches Poll,16,Memphis,630
2019,regular,15,Coaches Poll,17,Boise State,558
2019,regular,15,Coaches Poll,18,Michigan,542
2019,regular,15,Coaches Poll,19,Iowa,502
2019,regular,15,Coaches Poll,20,Appalachian State,331
2019,regular,15,Coaches Poll,21,Cincinnati,283
2019,regular,15,Coaches Poll,22,Virginia,192
2019,regular,15,Coaches Poll,23,Navy,188
2019,regular,15,Coaches Poll,24,USC,171
2019,regular,15,Coaches Poll,25,Air Force,129
2019,regular,15,AP Top 25,1,LSU,1528
2019,regular,15,AP Top 25,2,Ohio State,1498
2019,regular,15,AP Top 25,3,Clemson,1437
2019,regular,15,AP Top 25,4,Georgia,1356
2019,regular,15,AP Top 25,5,Utah,1275
2019,regular,15,AP Top 25,6,Oklahoma,1257
2019,regular,15,AP Top 25,7,Florida,1135
2019,regular,15,AP Top 25,8,Baylor,1074
2019,regular,15,AP Top 25,9,Alabama,995
2019,regular,15,AP Top 25,10,Wisconsin,971
2019,regular,15,AP Top 25,11,Auburn,957
2019,regular,15,AP Top 25,12,Penn State,890
2019,regular,15,AP Top 25,13,Oregon,799
2019,regular,15,AP Top 25,14,Notre Dame,734
2019,regular,15,AP Top 25,15,Minnesota,683
2019,regular,15,AP Top 25,16,Memphis,615
2019,regular,15,AP Top 25,17,Michigan,603
2019,regular,15,AP Top 25,18,Iowa,537
2019,regular,15,AP Top 25,19,Boise State,463
2019,regular,15,AP Top 25,20,Appalachian State,288
2019,regular,15,AP Top 25,21,Cincinnati,237
2019,regular,15,AP Top 25,22,Virginia,231
2019,regular,15,AP Top 25,23,Navy,216
2019,regular,15,AP Top 25,24,USC,157
