season,seasonType,week,poll,rank,school,points
2016,regular,10,FCS Coaches Poll,5,James Madison,540
2016,regular,10,FCS Coaches Poll,6,Richmond,516
2016,regular,10,FCS Coaches Poll,7,The Citadel,504
2016,regular,10,FCS Coaches Poll,8,Chattanooga,464
2016,regular,10,FCS Coaches Poll,9,Charleston Southern,442
2016,regular,10,FCS Coaches Poll,10,North Carolina A&T,398
2016,regular,10,FCS Coaches Poll,11,North Dakota,374
2016,regular,10,FCS Coaches Poll,12,Villanova,336
2016,regular,10,FCS Coaches Poll,13,Youngstown State,326
2016,regular,10,FCS Coaches Poll,14,Western Illinois,308
2016,regular,10,FCS Coaches Poll,15,South Dakota State,279
2016,regular,10,FCS Coaches Poll,16,Cal Poly,272
2016,regular,10,FCS Coaches Poll,17,Central Arkansas,268
2016,regular,10,FCS Coaches Poll,18,Samford,181
2016,regular,10,FCS Coaches Poll,19,Grambling,162
2016,regular,10,FCS Coaches Poll,20,Montana,151
2016,regular,10,FCS Coaches Poll,21,Lehigh,125
2016,regular,10,FCS Coaches Poll,22,Harvard,100
2016,regular,10,FCS Coaches Poll,23,New Hampshire,90
2016,regular,10,FCS Coaches Poll,24,Eastern Illinois,49
2016,regular,10,FCS Coaches Poll,25,Stony Brook,24
2016,regular,10,AFCA Division II Coaches Poll,1,Northwest Missouri State,750
2016,regular,10,AFCA Division II Coaches Poll,2,Grand Valley State,712
2016,regular,10,AFCA Division II Coaches Poll,3,Shepherd,690
2016,regular,10,AFCA Division II Coaches Poll,4,Sioux Falls,661
2016,regular,10,AFCA Division II Coaches Poll,5,Harding,613
2016,regular,10,AFCA Division II Coaches Poll,6,California (PA),600
2016,regular,10,AFCA Division II Coaches Poll,7,North Alabama,576
2016,regular,10,AFCA Division II Coaches Poll,8,Texas A&M-Commerce,530
2016,regular,10,AFCA Division II Coaches Poll,9,Emporia State,496
2016,regular,10,AFCA Division II Coaches Poll,10,LIU Post,480
2016,regular,10,AFCA Division II Coaches Poll,11,Indiana (PA),447
2016,regular,10,AFCA Division II Coaches Poll,12,Midwestern State,417
2016,regular,10,AFCA Division II Coaches Poll,13,Azusa Pacific,374
2016,regular,10,AFCA Division II Coaches Poll,14,Tuskegee,350
2016,regular,10,AFCA Division II Coaches Poll,15,Assumption,334
2016,regular,10,AFCA Division II Coaches Poll,16,UNC Pembroke,300
2016,regular,10,AFCA Division II Coaches Poll,17,Minnesota-Duluth,273
2016,regular,10,AFCA Division II Coaches Poll,18,Ferris State,219
2016,regular,10,AFCA Division II Coaches Poll,19,Newberry,206
2016,regular,10,AFCA Division II Coaches Poll,20,Ashland,161
2016,regular,10,AFCA Division II Coaches Poll,21,Southwest Baptist,137
2016,regular,10,AFCA Division II Coaches Poll,22,Fairmont State,119
2016,regular,10,AFCA Division II Coaches Poll,23,Valdosta State,98
2016,regular,10,AFCA Division II Coaches Poll,24,Central Missouri State,85
2016,regular,10,AFCA Division II Coaches Poll,25,Colorado Mines,44
2016,regular,11,Playoff Committee Rankings,1,Alabama,0
2016,regular,11,Playoff Committee Rankings,2,Clemson,0
2016,regular,11,Playoff Committee Rankings,3,Michigan,0
2016,regular,11,Playoff Committee Rankings,4,Washington,0
2016,regular,11,Playoff Committee Rankings,5,Ohio State,0
2016,regular,11,Playoff Committee Rankings,6,Louisville,0
2016,regular,11,Playoff Committee Rankings,7,Wisconsin,0
2016,regular,11,Playoff Committee Rankings,8,Texas A&M,0
2016,regular,11,Playoff Committee Rankings,9,Auburn,0
2016,regular,11,Playoff Committee Rankings,10,Penn State,0
2016,regular,11,Playoff Committee Rankings,11,Oklahoma,0
2016,regular,11,Playoff Committee Rankings,12,Colorado,0
2016,regular,11,Playoff Committee Rankings,13,Oklahoma State,0
2016,regular,11,Playoff Committee Rankings,14,Virginia Tech,0
2016,regular,11,Playoff Committee Rankings,15,Utah,0
2016,regular,11,Playoff Committee Rankings,16,West Virginia,0
2016,regular,11,Playoff Committee Rankings,17,North Carolina,0
2016,regular,11,Playoff Committee Rankings,18,Florida State,0
2016,regular,11,Playoff Committee Rankings,19,Nebraska,0
2016,regular,11,Playoff Committee Rankings,20,USC,0
2016,regular,11,Playoff Committee Rankings,21,Western Michigan,0
2016,regular,11,Playoff Committee Rankings,22,Boise State,0
2016,regular,11,Playoff Committee Rankings,23,Washington State,0
2016,regular,11,Playoff Committee Rankings,24,LSU,0
2016,regular,11,Playoff Committee Rankings,25,Arkansas,0
2016,regular,11,AP Top 25,1,Alabama,1524
2016,regular,11,AP Top 25,2,Michigan,1432
2016,regular,11,AP Top 25,3,Clemson,1408
2016,regular,11,AP Top 25,4,Washington,1364
2016,regular,11,AP Top 25,5,Louisville,1255
2016,regular,11,AP Top 25,6,Ohio State,1245
2016,regular,11,AP Top 25,7,Wisconsin,1159
2016,regular,11,AP Top 25,8,Auburn,1081
2016,regular,11,AP Top 25,9,Oklahoma,996
2016,regular,11,AP Top 25,10,Texas A&M,820
2016,regular,11,AP Top 25,11,West Virginia,805
2016,regular,11,AP Top 25,12,Penn State,752
2016,regular,11,AP Top 25,13,Utah,686
2016,regular,11,AP Top 25,14,Western Michigan,583
2016,regular,11,AP Top 25,15,North Carolina,559
2016,regular,11,AP Top 25,16,Colorado,550
2016,regular,11,AP Top 25,17,Oklahoma State,516
2016,regular,11,AP Top 25,18,Virginia Tech,479
2016,regular,11,AP Top 25,19,LSU,454
2016,regular,11,AP Top 25,20,Florida State,450
2016,regular,11,AP Top 25,21,Nebraska,434
2016,regular,11,AP Top 25,22,Florida,390
2016,regular,11,AP Top 25,23,Washington State,305
2016,regular,11,AP Top 25,24,Boise State,226
2016,regular,11,AP Top 25,25,Baylor,90
2016,regular,11,Coaches Poll,1,Alabama,1598
2016,regular,11,Coaches Poll,2,Clemson,1497
2016,regular,11,Coaches Poll,3,Michigan,1493
2016,regular,11,Coaches Poll,4,Washington,1422
2016,regular,11,Coaches Poll,5,Ohio State,1316
2016,regular,11,Coaches Poll,6,Louisville,1307
2016,regular,11,Coaches Poll,7,Wisconsin,1191
2016,regular,11,Coaches Poll,8,Auburn,1075
2016,regular,11,Coaches Poll,9,Oklahoma,1068
2016,regular,11,Coaches Poll,10,West Virginia,877
2016,regular,11,Coaches Poll,11,Texas A&M,801
2016,regular,11,Coaches Poll,12,Utah,788
2016,regular,11,Coaches Poll,13,North Carolina,695
2016,regular,11,Coaches Poll,14,Penn State,667
2016,regular,11,Coaches Poll,15,Colorado,627
2016,regular,11,Coaches Poll,16,Florida,486
2016,regular,11,Coaches Poll,17,Oklahoma State,483
2016,regular,11,Coaches Poll,18,Florida State,482
2016,regular,11,Coaches Poll,19,LSU,479
2016,regular,11,Coaches Poll,20,Nebraska,476
2016,regular,11,Coaches Poll,21,Western Michigan,467
2016,regular,11,Coaches Poll,22,Virginia Tech,466
2016,regular,11,Coaches Poll,23,Washington State,331
2016,regular,11,Coaches Poll,24,Boise State,211
2016,regular,11,Coaches Poll,25,Baylor,161
2016,regular,11,FCS Coaches Poll,1,Sam Houston State,644
2016,regular,11,FCS Coaches Poll,2,Jacksonville State,612
2016,regular,11,FCS Coaches Poll,3,Eastern Washington,599
2016,regular,11,FCS Coaches Poll,4,North Dakota State,578
2016,regular,11,FCS Coaches Poll,5,James Madison,549
2016,regular,11,FCS Coaches Poll,6,The Citadel,515
2016,regular,11,FCS Coaches Poll,7,Chattanooga,488
2016,regular,11,FCS Coaches Poll,8,Richmond,449
2016,regular,11,FCS Coaches Poll,9,North Carolina A&T,430
2016,regular,11,FCS Coaches Poll,10,North Dakota,409
2016,regular,11,FCS Coaches Poll,11,Villanova,389
2016,regular,11,FCS Coaches Poll,12,South Dakota State,356
2016,regular,11,FCS Coaches Poll,13,Central Arkansas,349
2016,regular,11,FCS Coaches Poll,14,Charleston Southern,265
2016,regular,11,FCS Coaches Poll,15,Youngstown State,247
2016,regular,11,FCS Coaches Poll,16,Grambling,244
2016,regular,11,FCS Coaches Poll,17,Montana,217
2016,regular,11,FCS Coaches Poll,18,Lehigh,177
2016,regular,11,FCS Coaches Poll,19,Western Illinois,176
2016,regular,11,FCS Coaches Poll,20,Cal Poly,170
2016,regular,11,FCS Coaches Poll,21,Samford,161
2016,regular,11,FCS Coaches Poll,22,Harvard,134
2016,regular,11,FCS Coaches Poll,23,New Hampshire,103
2016,regular,11,FCS Coaches Poll,24,Liberty,52
2016,regular,11,FCS Coaches Poll,25,North Carolina Central,32
2016,regular,11,AFCA Division II Coaches Poll,1,Northwest Missouri State,750
2016,regular,11,AFCA Division II Coaches Poll,2,Grand Valley State,714
2016,regular,11,AFCA Division II Coaches Poll,3,Shepherd,688
2016,regular,11,AFCA Division II Coaches Poll,4,Sioux Falls,657
2016,regular,11,AFCA Division II Coaches Poll,5,Harding,617
2016,regular,11,AFCA Division II Coaches Poll,6,California (PA),602
2016,regular,11,AFCA Division II Coaches Poll,7,North Alabama,540
2016,regular,11,AFCA Division II Coaches Poll,8,Texas A&M-Commerce,530
2016,regular,11,AFCA Division II Coaches Poll,9,Emporia State,506
2016,regular,11,AFCA Division II Coaches Poll,10,LIU Post,495
2016,regular,11,AFCA Division II Coaches Poll,11,Indiana (PA),444
2016,regular,11,AFCA Division II Coaches Poll,12,UNC Pembroke,401
2016,regular,11,AFCA Division II Coaches Poll,13,Minnesota-Duluth,396
2016,regular,11,AFCA Division II Coaches Poll,14,Newberry,330
2016,regular,11,AFCA Division II Coaches Poll,15,Ferris State,328
2016,regular,11,AFCA Division II Coaches Poll,16,Ashland,270
2016,regular,11,AFCA Division II Coaches Poll,17,Southwest Baptist,250
2016,regular,11,AFCA Division II Coaches Poll,18,Fairmont State,248
2016,regular,11,AFCA Division II Coaches Poll,19,Valdosta State,193
2016,regular,11,AFCA Division II Coaches Poll,20,Central Missouri State,153
2016,regular,11,AFCA Division II Coaches Poll,21,Colorado Mines,139
2016,regular,11,AFCA Division II Coaches Poll,22,Midwestern State,123
2016,regular,11,AFCA Division II Coaches Poll,23,Florida Tech,82
2016,regular,11,AFCA Division II Coaches Poll,24,Colorado Mesa,81
2016,regular,11,AFCA Division II Coaches Poll,24,Azusa Pacific,81
2016,regular,12,Playoff Committee Rankings,1,Alabama,0
2016,regular,12,Playoff Committee Rankings,2,Ohio State,0
2016,regular,12,Playoff Committee Rankings,3,Michigan,0
2016,regular,12,Playoff Committee Rankings,4,Clemson,0
2016,regular,12,Playoff Committee Rankings,5,Louisville,0
2016,regular,12,Playoff Committee Rankings,6,Washington,0
2016,regular,12,Playoff Committee Rankings,7,Wisconsin,0
2016,regular,12,Playoff Committee Rankings,8,Penn State,0
2016,regular,12,Playoff Committee Rankings,9,Oklahoma,0
2016,regular,12,Playoff Committee Rankings,10,Colorado,0
2016,regular,12,Playoff Committee Rankings,11,Oklahoma State,0
2016,regular,12,Playoff Committee Rankings,12,Utah,0
2016,regular,12,Playoff Committee Rankings,13,USC,0
2016,regular,12,Playoff Committee Rankings,14,West Virginia,0
2016,regular,12,Playoff Committee Rankings,15,Auburn,0
2016,regular,12,Playoff Committee Rankings,16,LSU,0
2016,regular,12,Playoff Committee Rankings,17,Florida State,0
2016,regular,12,Playoff Committee Rankings,18,Nebraska,0
2016,regular,12,Playoff Committee Rankings,19,Tennessee,0
2016,regular,12,Playoff Committee Rankings,20,Boise State,0
2016,regular,12,Playoff Committee Rankings,21,Western Michigan,0
2016,regular,12,Playoff Committee Rankings,22,Washington State,0
2016,regular,12,Playoff Committee Rankings,23,Florida,0
2016,regular,12,Playoff Committee Rankings,24,Stanford,0
2016,regular,12,Playoff Committee Rankings,25,Texas A&M,0
2016,regular,12,AP Top 25,1,Alabama,1525
2016,regular,12,AP Top 25,2,Ohio State,1455
2016,regular,12,AP Top 25,3,Louisville,1357
2016,regular,12,AP Top 25,4,Michigan,1323
2016,regular,12,AP Top 25,5,Clemson,1304
2016,regular,12,AP Top 25,6,Wisconsin,1214
2016,regular,12,AP Top 25,7,Washington,1150
2016,regular,12,AP Top 25,8,Oklahoma,1064
2016,regular,12,AP Top 25,9,Penn State,961
2016,regular,12,AP Top 25,10,West Virginia,920
2016,regular,12,AP Top 25,11,Utah,807
2016,regular,12,AP Top 25,12,Colorado,797
2016,regular,12,AP Top 25,13,Oklahoma State,659
2016,regular,12,AP Top 25,14,Western Michigan,634
2016,regular,12,AP Top 25,15,USC,584
2016,regular,12,AP Top 25,16,LSU,582
2016,regular,12,AP Top 25,17,Florida State,569
2016,regular,12,AP Top 25,18,Auburn,543
2016,regular,12,AP Top 25,19,Nebraska,504
2016,regular,12,AP Top 25,20,Washington State,501
2016,regular,12,AP Top 25,21,Florida,435
2016,regular,12,AP Top 25,22,Boise State,315
2016,regular,12,AP Top 25,23,Texas A&M,238
2016,regular,12,AP Top 25,24,San Diego State,97
2016,regular,12,AP Top 25,25,Troy,63
2016,regular,12,Coaches Poll,1,Alabama,1575
2016,regular,12,Coaches Poll,2,Ohio State,1495
2016,regular,12,Coaches Poll,3,Louisville,1418
2016,regular,12,Coaches Poll,4,Michigan,1332
2016,regular,12,Coaches Poll,5,Clemson,1318
2016,regular,12,Coaches Poll,6,Wisconsin,1231
2016,regular,12,Coaches Poll,7,Washington,1190
2016,regular,12,Coaches Poll,8,Oklahoma,1147
2016,regular,12,Coaches Poll,9,West Virginia,994
2016,regular,12,Coaches Poll,10,Penn State,923
2016,regular,12,Coaches Poll,11,Utah,909
2016,regular,12,Coaches Poll,12,Colorado,861
2016,regular,12,Coaches Poll,13,Oklahoma State,745
2016,regular,12,Coaches Poll,14,LSU,572
2016,regular,12,Coaches Poll,15,Florida State,559
2016,regular,12,Coaches Poll,16,Auburn,542
2016,regular,12,Coaches Poll,17,Nebraska,541
2016,regular,12,Coaches Poll,18,Florida,538
2016,regular,12,Coaches Poll,19,USC,473
2016,regular,12,Coaches Poll,20,Washington State,438
2016,regular,12,Coaches Poll,21,Western Michigan,431
2016,regular,12,Coaches Poll,22,Texas A&M,396
2016,regular,12,Coaches Poll,23,Boise State,355
2016,regular,12,Coaches Poll,24,North Carolina,114
2016,regular,12,Coaches Poll,25,San Diego State,112
2016,regular,12,FCS Coaches Poll,1,Sam Houston State,641
2016,regular,12,FCS Coaches Poll,2,Jacksonville State,615
2016,regular,12,FCS Coaches Poll,3,Eastern Washington,595
2016,regular,12,FCS Coaches Poll,4,North Dakota State,575
2016,regular,12,FCS Coaches Poll,5,James Madison,555
2016,regular,12,FCS Coaches Poll,6,The Citadel,520
2016,regular,12,FCS Coaches Poll,7,Richmond,490
2016,regular,12,FCS Coaches Poll,8,North Dakota,440
2016,regular,12,FCS Coaches Poll,9,North Carolina A&T,434
2016,regular,12,FCS Coaches Poll,10,South Dakota State,400
2016,regular,12,FCS Coaches Poll,11,Chattanooga,373
2016,regular,12,FCS Coaches Poll,12,Central Arkansas,369
2016,regular,12,FCS Coaches Poll,13,Charleston Southern,342
2016,regular,12,FCS Coaches Poll,14,Youngstown State,309
2016,regular,12,FCS Coaches Poll,15,Villanova,292
2016,regular,12,FCS Coaches Poll,16,Grambling,271
2016,regular,12,FCS Coaches Poll,17,Lehigh,235
2016,regular,12,FCS Coaches Poll,18,Samford,213
2016,regular,12,FCS Coaches Poll,19,Wofford,166
2016,regular,12,FCS Coaches Poll,20,North Carolina Central,118
2016,regular,12,FCS Coaches Poll,21,Montana,84
2016,regular,12,FCS Coaches Poll,22,Kennesaw State,69
2016,regular,12,FCS Coaches Poll,23,Cal Poly,56
2016,regular,12,FCS Coaches Poll,24,Western Illinois,46
2016,regular,12,FCS Coaches Poll,25,Illinois State,31
2016,regular,13,Playoff Committee Rankings,1,Alabama,0
2016,regular,13,Playoff Committee Rankings,2,Ohio State,0
2016,regular,13,Playoff Committee Rankings,3,Michigan,0
2016,regular,13,Playoff Committee Rankings,4,Clemson,0
2016,regular,13,Playoff Committee Rankings,5,Washington,0
2016,regular,13,Playoff Committee Rankings,6,Wisconsin,0
2016,regular,13,Playoff Committee Rankings,7,Penn State,0
2016,regular,13,Playoff Committee Rankings,8,Oklahoma,0
2016,regular,13,Playoff Committee Rankings,9,Colorado,0
2016,regular,13,Playoff Committee Rankings,10,Oklahoma State,0
2016,regular,13,Playoff Committee Rankings,11,Louisville,0
2016,regular,13,Playoff Committee Rankings,12,USC,0
2016,regular,13,Playoff Committee Rankings,13,Auburn,0
2016,regular,13,Playoff Committee Rankings,14,Florida State,0
2016,regular,13,Playoff Committee Rankings,15,Florida,0
2016,regular,13,Playoff Committee Rankings,16,Nebraska,0
2016,regular,13,Playoff Committee Rankings,17,Tennessee,0
2016,regular,13,Playoff Committee Rankings,18,West Virginia,0
2016,regular,13,Playoff Committee Rankings,19,Boise State,0
2016,regular,13,Playoff Committee Rankings,20,Houston,0
2016,regular,13,Playoff Committee Rankings,21,Western Michigan,0
2016,regular,13,Playoff Committee Rankings,22,Utah,0
2016,regular,13,Playoff Committee Rankings,23,Washington State,0
2016,regular,13,Playoff Committee Rankings,24,Stanford,0
2016,regular,13,Playoff Committee Rankings,25,Navy,0
2016,regular,13,AP Top 25,1,Alabama,1525
2016,regular,13,AP Top 25,2,Ohio State,1455
2016,regular,13,AP Top 25,3,Michigan,1370
2016,regular,13,AP Top 25,4,Clemson,1347
2016,regular,13,AP Top 25,5,Wisconsin,1255
2016,regular,13,AP Top 25,6,Washington,1220
2016,regular,13,AP Top 25,7,Oklahoma,1169
2016,regular,13,AP Top 25,8,Penn State,1091
2016,regular,13,AP Top 25,9,Colorado,997
2016,regular,13,AP Top 25,10,Oklahoma State,868
2016,regular,13,AP Top 25,11,Louisville,830
2016,regular,13,AP Top 25,12,USC,811
2016,regular,13,AP Top 25,13,Florida,703
2016,regular,13,AP Top 25,14,Western Michigan,701
2016,regular,13,AP Top 25,15,Florida State,661
2016,regular,13,AP Top 25,16,Auburn,613
2016,regular,13,AP Top 25,17,Nebraska,593
2016,regular,13,AP Top 25,18,Houston,490
2016,regular,13,AP Top 25,19,West Virginia,448
2016,regular,13,AP Top 25,20,Boise State,389
2016,regular,13,AP Top 25,21,Utah,280
2016,regular,13,AP Top 25,22,Texas A&M,253
2016,regular,13,AP Top 25,23,Washington State,186
2016,regular,13,AP Top 25,24,Tennessee,133
2016,regular,13,AP Top 25,25,LSU,84
2016,regular,13,Coaches Poll,1,Alabama,1575
2016,regular,13,Coaches Poll,2,Ohio State,1482
2016,regular,13,Coaches Poll,3,Clemson,1420
2016,regular,13,Coaches Poll,4,Michigan,1404
2016,regular,13,Coaches Poll,5,Washington,1297
2016,regular,13,Coaches Poll,6,Wisconsin,1279
2016,regular,13,Coaches Poll,7,Oklahoma,1215
2016,regular,13,Coaches Poll,8,Penn State,1077
2016,regular,13,Coaches Poll,9,Colorado,1052
2016,regular,13,Coaches Poll,10,Oklahoma State,947
2016,regular,13,Coaches Poll,11,Louisville,864
2016,regular,13,Coaches Poll,12,USC,774
2016,regular,13,Coaches Poll,13,Florida,744
2016,regular,13,Coaches Poll,14,Florida State,735
2016,regular,13,Coaches Poll,15,Nebraska,719
2016,regular,13,Coaches Poll,16,Auburn,663
2016,regular,13,Coaches Poll,17,West Virginia,489
2016,regular,13,Coaches Poll,18,Western Michigan,448
2016,regular,13,Coaches Poll,19,Boise State,414
2016,regular,13,Coaches Poll,20,Utah,374
2016,regular,13,Coaches Poll,21,Houston,349
2016,regular,13,Coaches Poll,22,Texas A&M,315
2016,regular,13,Coaches Poll,23,Washington State,132
2016,regular,13,Coaches Poll,24,Tennessee,129
2016,regular,13,Coaches Poll,25,North Carolina,118
2016,regular,13,FCS Coaches Poll,1,Sam Houston State,639
2016,regular,13,FCS Coaches Poll,2,Jacksonville State,616
2016,regular,13,FCS Coaches Poll,3,North Dakota State,581
2016,regular,13,FCS Coaches Poll,4,Eastern Washington,575
2016,regular,13,FCS Coaches Poll,5,James Madison,531
2016,regular,13,FCS Coaches Poll,6,The Citadel,501
2016,regular,13,FCS Coaches Poll,7,South Dakota State,483
2016,regular,13,FCS Coaches Poll,8,North Dakota,474
2016,regular,13,FCS Coaches Poll,9,Chattanooga,403
2016,regular,13,FCS Coaches Poll,10,Charleston Southern,373
2016,regular,13,FCS Coaches Poll,11,Villanova,361
2016,regular,13,FCS Coaches Poll,12,Richmond,353
2016,regular,13,FCS Coaches Poll,12,Youngstown State,353
2016,regular,13,FCS Coaches Poll,14,Grambling,297
2016,regular,13,FCS Coaches Poll,15,Lehigh,271
2016,regular,13,FCS Coaches Poll,16,Central Arkansas,246
2016,regular,13,FCS Coaches Poll,17,North Carolina A&T,232
2016,regular,13,FCS Coaches Poll,18,North Carolina Central,227
2016,regular,13,FCS Coaches Poll,19,Wofford,210
2016,regular,13,FCS Coaches Poll,20,Cal Poly,157
2016,regular,13,FCS Coaches Poll,21,New Hampshire,91
2016,regular,13,FCS Coaches Poll,22,Montana,81
2016,regular,13,FCS Coaches Poll,23,Weber State,77
2016,regular,13,FCS Coaches Poll,24,Samford,63
2016,regular,13,FCS Coaches Poll,25,San Diego,58
2016,regular,14,Playoff Committee Rankings,1,Alabama,0
2016,regular,14,Playoff Committee Rankings,2,Ohio State,0
2016,regular,14,Playoff Committee Rankings,3,Clemson,0
2016,regular,14,Playoff Committee Rankings,4,Washington,0
2016,regular,14,Playoff Committee Rankings,5,Michigan,0
2016,regular,14,Playoff Committee Rankings,6,Wisconsin,0
2016,regular,14,Playoff Committee Rankings,7,Penn State,0
2016,regular,14,Playoff Committee Rankings,8,Colorado,0
2016,regular,14,Playoff Committee Rankings,9,Oklahoma,0
2016,regular,14,Playoff Committee Rankings,10,Oklahoma State,0
2016,regular,14,Playoff Committee Rankings,11,USC,0
2016,regular,14,Playoff Committee Rankings,12,Florida State,0
2016,regular,14,Playoff Committee Rankings,13,Louisville,0
2016,regular,14,Playoff Committee Rankings,14,Auburn,0
2016,regular,14,Playoff Committee Rankings,15,Florida,0
2016,regular,14,Playoff Committee Rankings,16,West Virginia,0
2016,regular,14,Playoff Committee Rankings,17,Western Michigan,0
2016,regular,14,Playoff Committee Rankings,18,Stanford,0
2016,regular,14,Playoff Committee Rankings,19,Navy,0
2016,regular,14,Playoff Committee Rankings,20,Utah,0
2016,regular,14,Playoff Committee Rankings,21,LSU,0
2016,regular,14,Playoff Committee Rankings,22,Tennessee,0
2016,regular,14,Playoff Committee Rankings,23,Virginia Tech,0
2016,regular,14,Playoff Committee Rankings,24,Houston,0
2016,regular,14,Playoff Committee Rankings,25,Pittsburgh,0
2016,regular,14,AP Top 25,1,Alabama,1525
2016,regular,14,AP Top 25,2,Ohio State,1456
2016,regular,14,AP Top 25,3,Clemson,1383
2016,regular,14,AP Top 25,4,Washington,1298
2016,regular,14,AP Top 25,5,Michigan,1264
2016,regular,14,AP Top 25,6,Wisconsin,1237
2016,regular,14,AP Top 25,7,Oklahoma,1141
2016,regular,14,AP Top 25,8,Penn State,1118
2016,regular,14,AP Top 25,9,Colorado,1035
2016,regular,14,AP Top 25,10,USC,948
2016,regular,14,AP Top 25,11,Oklahoma State,931
2016,regular,14,AP Top 25,12,Florida State,847
2016,regular,14,AP Top 25,13,Western Michigan,807
2016,regular,14,AP Top 25,14,West Virginia,726
2016,regular,14,AP Top 25,15,Florida,471
2016,regular,14,AP Top 25,16,Louisville,468
2016,regular,14,AP Top 25,17,Stanford,452
2016,regular,14,AP Top 25,18,Auburn,423
2016,regular,14,AP Top 25,19,Virginia Tech,420
2016,regular,14,AP Top 25,20,Navy,387
2016,regular,14,AP Top 25,21,LSU,338
2016,regular,14,AP Top 25,22,Iowa,217
2016,regular,14,AP Top 25,23,Nebraska,181
2016,regular,14,AP Top 25,24,Pittsburgh,168
2016,regular,14,AP Top 25,24,South Florida,168
2016,regular,14,Coaches Poll,1,Alabama,1600
2016,regular,14,Coaches Poll,2,Ohio State,1520
2016,regular,14,Coaches Poll,3,Clemson,1475
2016,regular,14,Coaches Poll,4,Washington,1388
2016,regular,14,Coaches Poll,5,Wisconsin,1298
2016,regular,14,Coaches Poll,6,Michigan,1265
2016,regular,14,Coaches Poll,7,Oklahoma,1223
2016,regular,14,Coaches Poll,8,Penn State,1156
2016,regular,14,Coaches Poll,9,Colorado,1116
2016,regular,14,Coaches Poll,10,Oklahoma State,1018
2016,regular,14,Coaches Poll,11,USC,965
2016,regular,14,Coaches Poll,12,Florida State,902
2016,regular,14,Coaches Poll,13,West Virginia,814
2016,regular,14,Coaches Poll,14,Western Michigan,659
2016,regular,14,Coaches Poll,15,Louisville,554
2016,regular,14,Coaches Poll,16,Florida,515
2016,regular,14,Coaches Poll,17,Stanford,474
2016,regular,14,Coaches Poll,18,Virginia Tech,467
2016,regular,14,Coaches Poll,19,Auburn,442
2016,regular,14,Coaches Poll,20,Navy,380
2016,regular,14,Coaches Poll,21,LSU,315
2016,regular,14,Coaches Poll,22,Nebraska,309
2016,regular,14,Coaches Poll,23,South Florida,237
2016,regular,14,Coaches Poll,24,Utah,159
2016,regular,14,Coaches Poll,25,Iowa,114
2016,regular,15,Playoff Committee Rankings,1,Alabama,0
2016,regular,15,Playoff Committee Rankings,2,Clemson,0
2016,regular,15,Playoff Committee Rankings,3,Ohio State,0
2016,regular,15,Playoff Committee Rankings,4,Washington,0
2016,regular,15,Playoff Committee Rankings,5,Penn State,0
2016,regular,15,Playoff Committee Rankings,6,Michigan,0
2016,regular,15,Playoff Committee Rankings,7,Oklahoma,0
2016,regular,15,Playoff Committee Rankings,8,Wisconsin,0
2016,regular,15,Playoff Committee Rankings,9,USC,0
2016,regular,15,Playoff Committee Rankings,10,Colorado,0
2016,regular,15,Playoff Committee Rankings,11,Florida State,0
2016,regular,15,Playoff Committee Rankings,12,Oklahoma State,0
2016,regular,15,Playoff Committee Rankings,13,Louisville,0
2016,regular,15,Playoff Committee Rankings,14,Auburn,0
2016,regular,15,Playoff Committee Rankings,15,Western Michigan,0
2016,regular,15,Playoff Committee Rankings,16,West Virginia,0
2016,regular,15,Playoff Committee Rankings,17,Florida,0
2016,regular,15,Playoff Committee Rankings,18,Stanford,0
2016,regular,15,Playoff Committee Rankings,19,Utah,0
2016,regular,15,Playoff Committee Rankings,20,LSU,0
2016,regular,15,Playoff Committee Rankings,21,Tennessee,0
2016,regular,15,Playoff Committee Rankings,22,Virginia Tech,0
2016,regular,15,Playoff Committee Rankings,23,Pittsburgh,0
2016,regular,15,Playoff Committee Rankings,24,Temple,0
2016,regular,15,Playoff Committee Rankings,25,Navy,0
2016,regular,15,AP Top 25,1,Alabama,1525
2016,regular,15,AP Top 25,2,Ohio State,1444
2016,regular,15,AP Top 25,3,Clemson,1396
2016,regular,15,AP Top 25,4,Washington,1329
2016,regular,15,AP Top 25,5,Penn State,1252
2016,regular,15,AP Top 25,6,Michigan,1249
2016,regular,15,AP Top 25,7,Oklahoma,1173
2016,regular,15,AP Top 25,8,Wisconsin,1054
2016,regular,15,AP Top 25,9,USC,1040
2016,regular,15,AP Top 25,10,Florida State,889
2016,regular,15,AP Top 25,11,Colorado,886
2016,regular,15,AP Top 25,12,Western Michigan,871
2016,regular,15,AP Top 25,13,Oklahoma State,800
2016,regular,15,AP Top 25,14,West Virginia,788
2016,regular,15,AP Top 25,15,Louisville,542
2016,regular,15,AP Top 25,16,Stanford,508
2016,regular,15,AP Top 25,17,Auburn,493
2016,regular,15,AP Top 25,18,Virginia Tech,372
2016,regular,15,AP Top 25,19,LSU,351
2016,regular,15,AP Top 25,20,Florida,331
2016,regular,15,AP Top 25,21,Iowa,272
2016,regular,15,AP Top 25,22,Pittsburgh,237
2016,regular,15,AP Top 25,23,Temple,229
2016,regular,15,AP Top 25,24,Nebraska,196
2016,regular,15,AP Top 25,25,South Florida,173
2016,regular,15,Coaches Poll,1,Alabama,1450
2016,regular,15,Coaches Poll,2,Ohio State,1354
2016,regular,15,Coaches Poll,3,Clemson,1347
