season,seasonType,week,poll,rank,school,points
2018,regular,10,FCS Coaches Poll,8,Wofford,480
2018,regular,10,FCS Coaches Poll,9,UC Davis,408
2018,regular,10,FCS Coaches Poll,10,Jacksonville State,402
2018,regular,10,FCS Coaches Poll,11,Colgate,401
2018,regular,10,FCS Coaches Poll,12,McNeese,333
2018,regular,10,FCS Coaches Poll,13,Illinois State,307
2018,regular,10,FCS Coaches Poll,14,Princeton,304
2018,regular,10,FCS Coaches Poll,15,Towson,277
2018,regular,10,FCS Coaches Poll,16,Delaware,235
2018,regular,10,FCS Coaches Poll,17,North Carolina A&T,230
2018,regular,10,FCS Coaches Poll,18,Stony Brook,229
2018,regular,10,FCS Coaches Poll,19,Central Arkansas,193
2018,regular,10,FCS Coaches Poll,20,Nicholls,167
2018,regular,10,FCS Coaches Poll,20,Dartmouth,167
2018,regular,10,FCS Coaches Poll,22,Sam Houston State,115
2018,regular,10,FCS Coaches Poll,23,East Tennessee State,101
2018,regular,10,FCS Coaches Poll,24,Southeast Missouri State,32
2018,regular,10,FCS Coaches Poll,25,North Dakota,29
2018,regular,10,AFCA Division II Coaches Poll,1,Minnesota State,818
2018,regular,10,AFCA Division II Coaches Poll,2,Ferris State,794
2018,regular,10,AFCA Division II Coaches Poll,3,West Georgia,731
2018,regular,10,AFCA Division II Coaches Poll,4,Ouachita Baptist,707
2018,regular,10,AFCA Division II Coaches Poll,5,Valdosta State,661
2018,regular,10,AFCA Division II Coaches Poll,6,Minnesota-Duluth,658
2018,regular,10,AFCA Division II Coaches Poll,7,Tarleton State,634
2018,regular,10,AFCA Division II Coaches Poll,8,Grand Valley State,593
2018,regular,10,AFCA Division II Coaches Poll,9,West Chester,554
2018,regular,10,AFCA Division II Coaches Poll,10,Colorado State-Pueblo,522
2018,regular,10,AFCA Division II Coaches Poll,11,Notre Dame College,466
2018,regular,10,AFCA Division II Coaches Poll,12,Indianapolis,419
2018,regular,10,AFCA Division II Coaches Poll,13,LIU Post,361
2018,regular,10,AFCA Division II Coaches Poll,14,Texas A&M-Commerce,354
2018,regular,10,AFCA Division II Coaches Poll,15,Colorado Mines,326
2018,regular,10,AFCA Division II Coaches Poll,16,Midwestern State,279
2018,regular,10,AFCA Division II Coaches Poll,17,Lenoir-Rhyne,275
2018,regular,10,AFCA Division II Coaches Poll,18,Central Washington,260
2018,regular,10,AFCA Division II Coaches Poll,19,Northwest Missouri State,232
2018,regular,10,AFCA Division II Coaches Poll,20,Hillsdale,197
2018,regular,10,AFCA Division II Coaches Poll,21,Kutztown,152
2018,regular,10,AFCA Division II Coaches Poll,22,Fort Hays State,144
2018,regular,10,AFCA Division II Coaches Poll,23,Indiana (PA),136
2018,regular,10,AFCA Division II Coaches Poll,24,Tiffin,125
2018,regular,10,AFCA Division II Coaches Poll,25,Harding,113
2018,regular,11,Playoff Committee Rankings,1,Alabama,0
2018,regular,11,Playoff Committee Rankings,2,Clemson,0
2018,regular,11,Playoff Committee Rankings,3,Notre Dame,0
2018,regular,11,Playoff Committee Rankings,4,Michigan,0
2018,regular,11,Playoff Committee Rankings,5,Georgia,0
2018,regular,11,Playoff Committee Rankings,6,Oklahoma,0
2018,regular,11,Playoff Committee Rankings,7,LSU,0
2018,regular,11,Playoff Committee Rankings,8,Washington State,0
2018,regular,11,Playoff Committee Rankings,9,West Virginia,0
2018,regular,11,Playoff Committee Rankings,10,Ohio State,0
2018,regular,11,Playoff Committee Rankings,11,Kentucky,0
2018,regular,11,Playoff Committee Rankings,12,UCF,0
2018,regular,11,Playoff Committee Rankings,13,Syracuse,0
2018,regular,11,Playoff Committee Rankings,14,NC State,0
2018,regular,11,Playoff Committee Rankings,15,Florida,0
2018,regular,11,Playoff Committee Rankings,16,Mississippi State,0
2018,regular,11,Playoff Committee Rankings,17,Boston College,0
2018,regular,11,Playoff Committee Rankings,18,Michigan State,0
2018,regular,11,Playoff Committee Rankings,19,Texas,0
2018,regular,11,Playoff Committee Rankings,20,Penn State,0
2018,regular,11,Playoff Committee Rankings,21,Iowa,0
2018,regular,11,Playoff Committee Rankings,22,Iowa State,0
2018,regular,11,Playoff Committee Rankings,23,Fresno State,0
2018,regular,11,Playoff Committee Rankings,24,Auburn,0
2018,regular,11,Playoff Committee Rankings,25,Washington,0
2018,regular,11,AP Top 25,1,Alabama,1500
2018,regular,11,AP Top 25,2,Clemson,1435
2018,regular,11,AP Top 25,3,Notre Dame,1381
2018,regular,11,AP Top 25,4,Michigan,1304
2018,regular,11,AP Top 25,5,Georgia,1263
2018,regular,11,AP Top 25,6,Oklahoma,1181
2018,regular,11,AP Top 25,7,West Virginia,1065
2018,regular,11,AP Top 25,8,Ohio State,1025
2018,regular,11,AP Top 25,9,LSU,1020
2018,regular,11,AP Top 25,10,Washington State,1010
2018,regular,11,AP Top 25,11,UCF,1001
2018,regular,11,AP Top 25,12,Kentucky,780
2018,regular,11,AP Top 25,13,Syracuse,624
2018,regular,11,AP Top 25,14,Utah State,586
2018,regular,11,AP Top 25,15,Texas,559
2018,regular,11,AP Top 25,16,Fresno State,506
2018,regular,11,AP Top 25,17,Boston College,490
2018,regular,11,AP Top 25,18,Mississippi State,486
2018,regular,11,AP Top 25,19,Florida,400
2018,regular,11,AP Top 25,20,Washington,342
2018,regular,11,AP Top 25,21,Penn State,278
2018,regular,11,AP Top 25,22,NC State,264
2018,regular,11,AP Top 25,23,Iowa State,230
2018,regular,11,AP Top 25,24,Michigan State,215
2018,regular,11,AP Top 25,25,Cincinnati,141
2018,regular,11,Coaches Poll,1,Alabama,1599
2018,regular,11,Coaches Poll,2,Clemson,1537
2018,regular,11,Coaches Poll,3,Notre Dame,1464
2018,regular,11,Coaches Poll,4,Michigan,1390
2018,regular,11,Coaches Poll,5,Georgia,1347
2018,regular,11,Coaches Poll,6,Oklahoma,1272
2018,regular,11,Coaches Poll,7,Ohio State,1109
2018,regular,11,Coaches Poll,8,West Virginia,1108
2018,regular,11,Coaches Poll,9,Washington State,1076
2018,regular,11,Coaches Poll,10,LSU,1063
2018,regular,11,Coaches Poll,11,UCF,1054
2018,regular,11,Coaches Poll,12,Kentucky,761
2018,regular,11,Coaches Poll,13,Syracuse,625
2018,regular,11,Coaches Poll,14,Boston College,580
2018,regular,11,Coaches Poll,15,Mississippi State,567
2018,regular,11,Coaches Poll,16,Utah State,565
2018,regular,11,Coaches Poll,17,Fresno State,490
2018,regular,11,Coaches Poll,18,Washington,463
2018,regular,11,Coaches Poll,19,Texas,433
2018,regular,11,Coaches Poll,20,Penn State,375
2018,regular,11,Coaches Poll,21,Florida,340
2018,regular,11,Coaches Poll,22,NC State,327
2018,regular,11,Coaches Poll,23,Cincinnati,207
2018,regular,11,Coaches Poll,24,Utah,184
2018,regular,11,Coaches Poll,25,Iowa State,151
2018,regular,11,FCS Coaches Poll,1,North Dakota State,650
2018,regular,11,FCS Coaches Poll,2,Kennesaw State,624
2018,regular,11,FCS Coaches Poll,3,Eastern Washington,589
2018,regular,11,FCS Coaches Poll,4,Weber State,569
2018,regular,11,FCS Coaches Poll,5,Elon,522
2018,regular,11,FCS Coaches Poll,6,South Dakota State,520
2018,regular,11,FCS Coaches Poll,7,UC Davis,492
2018,regular,11,FCS Coaches Poll,8,Colgate,437
2018,regular,11,FCS Coaches Poll,9,Jacksonville State,433
2018,regular,11,FCS Coaches Poll,10,James Madison,417
2018,regular,11,FCS Coaches Poll,11,Princeton,386
2018,regular,11,FCS Coaches Poll,12,Delaware,364
2018,regular,11,FCS Coaches Poll,13,North Carolina A&T,315
2018,regular,11,FCS Coaches Poll,14,Wofford,300
2018,regular,11,FCS Coaches Poll,15,Stony Brook,296
2018,regular,11,FCS Coaches Poll,16,Nicholls,249
2018,regular,11,FCS Coaches Poll,17,East Tennessee State,215
2018,regular,11,FCS Coaches Poll,18,McNeese,214
2018,regular,11,FCS Coaches Poll,19,Southeast Missouri State,162
2018,regular,11,FCS Coaches Poll,20,Towson,148
2018,regular,11,FCS Coaches Poll,21,Maine,146
2018,regular,11,FCS Coaches Poll,22,Illinois State,108
2018,regular,11,FCS Coaches Poll,23,Dartmouth,103
2018,regular,11,FCS Coaches Poll,24,Northern Iowa,57
2018,regular,11,FCS Coaches Poll,25,Idaho State,49
2018,regular,11,AFCA Division II Coaches Poll,1,Minnesota State,818
2018,regular,11,AFCA Division II Coaches Poll,2,Ferris State,789
2018,regular,11,AFCA Division II Coaches Poll,3,Valdosta State,738
2018,regular,11,AFCA Division II Coaches Poll,4,Ouachita Baptist,728
2018,regular,11,AFCA Division II Coaches Poll,5,Minnesota-Duluth,682
2018,regular,11,AFCA Division II Coaches Poll,6,Tarleton State,664
2018,regular,11,AFCA Division II Coaches Poll,7,Grand Valley State,608
2018,regular,11,AFCA Division II Coaches Poll,8,West Chester,559
2018,regular,11,AFCA Division II Coaches Poll,9,Colorado State-Pueblo,539
2018,regular,11,AFCA Division II Coaches Poll,10,West Georgia,527
2018,regular,11,AFCA Division II Coaches Poll,11,Notre Dame College,491
2018,regular,11,AFCA Division II Coaches Poll,12,Indianapolis,446
2018,regular,11,AFCA Division II Coaches Poll,13,LIU Post,410
2018,regular,11,AFCA Division II Coaches Poll,14,Colorado Mines,395
2018,regular,11,AFCA Division II Coaches Poll,15,Texas A&M-Commerce,366
2018,regular,11,AFCA Division II Coaches Poll,16,Midwestern State,310
2018,regular,11,AFCA Division II Coaches Poll,17,Lenoir-Rhyne,306
2018,regular,11,AFCA Division II Coaches Poll,18,Northwest Missouri State,297
2018,regular,11,AFCA Division II Coaches Poll,19,Fort Hays State,232
2018,regular,11,AFCA Division II Coaches Poll,20,Kutztown,214
2018,regular,11,AFCA Division II Coaches Poll,21,Harding,186
2018,regular,11,AFCA Division II Coaches Poll,22,Ohio Dominican,91
2018,regular,11,AFCA Division II Coaches Poll,23,Hillsdale,68
2018,regular,11,AFCA Division II Coaches Poll,24,Azusa Pacific,48
2018,regular,11,AFCA Division II Coaches Poll,25,Bowie State,46
2018,regular,12,Playoff Committee Rankings,1,Alabama,0
2018,regular,12,Playoff Committee Rankings,2,Clemson,0
2018,regular,12,Playoff Committee Rankings,3,Notre Dame,0
2018,regular,12,Playoff Committee Rankings,4,Michigan,0
2018,regular,12,Playoff Committee Rankings,5,Georgia,0
2018,regular,12,Playoff Committee Rankings,6,Oklahoma,0
2018,regular,12,Playoff Committee Rankings,7,LSU,0
2018,regular,12,Playoff Committee Rankings,8,Washington State,0
2018,regular,12,Playoff Committee Rankings,9,West Virginia,0
2018,regular,12,Playoff Committee Rankings,10,Ohio State,0
2018,regular,12,Playoff Committee Rankings,11,UCF,0
2018,regular,12,Playoff Committee Rankings,12,Syracuse,0
2018,regular,12,Playoff Committee Rankings,13,Florida,0
2018,regular,12,Playoff Committee Rankings,14,Penn State,0
2018,regular,12,Playoff Committee Rankings,15,Texas,0
2018,regular,12,Playoff Committee Rankings,16,Iowa State,0
2018,regular,12,Playoff Committee Rankings,17,Kentucky,0
2018,regular,12,Playoff Committee Rankings,18,Washington,0
2018,regular,12,Playoff Committee Rankings,19,Utah,0
2018,regular,12,Playoff Committee Rankings,20,Boston College,0
2018,regular,12,Playoff Committee Rankings,21,Mississippi State,0
2018,regular,12,Playoff Committee Rankings,22,Northwestern,0
2018,regular,12,Playoff Committee Rankings,23,Utah State,0
2018,regular,12,Playoff Committee Rankings,24,Cincinnati,0
2018,regular,12,Playoff Committee Rankings,25,Boise State,0
2018,regular,12,AP Top 25,1,Alabama,1525
2018,regular,12,AP Top 25,2,Clemson,1459
2018,regular,12,AP Top 25,3,Notre Dame,1406
2018,regular,12,AP Top 25,4,Michigan,1327
2018,regular,12,AP Top 25,5,Georgia,1288
2018,regular,12,AP Top 25,6,Oklahoma,1188
2018,regular,12,AP Top 25,7,West Virginia,1111
2018,regular,12,AP Top 25,8,Washington State,1052
2018,regular,12,AP Top 25,9,Ohio State,1050
2018,regular,12,AP Top 25,10,LSU,1019
2018,regular,12,AP Top 25,11,UCF,983
2018,regular,12,AP Top 25,12,Syracuse,787
2018,regular,12,AP Top 25,13,Texas,726
2018,regular,12,AP Top 25,14,Utah State,689
2018,regular,12,AP Top 25,15,Florida,575
2018,regular,12,AP Top 25,16,Penn State,542
2018,regular,12,AP Top 25,17,Washington,501
2018,regular,12,AP Top 25,18,Iowa State,497
2018,regular,12,AP Top 25,19,Cincinnati,344
2018,regular,12,AP Top 25,20,Kentucky,337
2018,regular,12,AP Top 25,21,Utah,307
2018,regular,12,AP Top 25,22,Boston College,254
2018,regular,12,AP Top 25,23,Boise State,147
2018,regular,12,AP Top 25,24,Northwestern,136
2018,regular,12,AP Top 25,25,Mississippi State,133
2018,regular,12,Coaches Poll,1,Alabama,1624
2018,regular,12,Coaches Poll,2,Clemson,1561
2018,regular,12,Coaches Poll,3,Notre Dame,1490
2018,regular,12,Coaches Poll,4,Michigan,1415
2018,regular,12,Coaches Poll,5,Georgia,1369
2018,regular,12,Coaches Poll,6,Oklahoma,1273
2018,regular,12,Coaches Poll,7,West Virginia,1173
2018,regular,12,Coaches Poll,8,Ohio State,1135
2018,regular,12,Coaches Poll,9,Washington State,1119
2018,regular,12,Coaches Poll,10,LSU,1078
2018,regular,12,Coaches Poll,11,UCF,1042
2018,regular,12,Coaches Poll,12,Syracuse,849
2018,regular,12,Coaches Poll,13,Utah State,698
2018,regular,12,Coaches Poll,14,Texas,662
2018,regular,12,Coaches Poll,15,Penn State,646
2018,regular,12,Coaches Poll,16,Florida,604
2018,regular,12,Coaches Poll,17,Washington,591
2018,regular,12,Coaches Poll,18,Iowa State,403
2018,regular,12,Coaches Poll,19,Utah,387
2018,regular,12,Coaches Poll,20,Cincinnati,383
2018,regular,12,Coaches Poll,21,Kentucky,318
2018,regular,12,Coaches Poll,22,Boston College,309
2018,regular,12,Coaches Poll,23,Mississippi State,219
2018,regular,12,Coaches Poll,24,Boise State,129
2018,regular,12,Coaches Poll,25,UAB,102
2018,regular,12,FCS Coaches Poll,1,North Dakota State,650
2018,regular,12,FCS Coaches Poll,2,Kennesaw State,622
2018,regular,12,FCS Coaches Poll,3,Eastern Washington,594
2018,regular,12,FCS Coaches Poll,4,Weber State,570
2018,regular,12,FCS Coaches Poll,5,South Dakota State,547
2018,regular,12,FCS Coaches Poll,6,Colgate,503
2018,regular,12,FCS Coaches Poll,7,Jacksonville State,484
2018,regular,12,FCS Coaches Poll,8,James Madison,467
2018,regular,12,FCS Coaches Poll,9,Princeton,430
2018,regular,12,FCS Coaches Poll,10,Stony Brook,382
2018,regular,12,FCS Coaches Poll,11,UC Davis,372
2018,regular,12,FCS Coaches Poll,12,Elon,339
2018,regular,12,FCS Coaches Poll,13,North Carolina A&T,324
2018,regular,12,FCS Coaches Poll,14,Wofford,319
2018,regular,12,FCS Coaches Poll,15,Nicholls,285
2018,regular,12,FCS Coaches Poll,16,Towson,266
2018,regular,12,FCS Coaches Poll,17,East Tennessee State,256
2018,regular,12,FCS Coaches Poll,18,Delaware,227
2018,regular,12,FCS Coaches Poll,19,Maine,224
2018,regular,12,FCS Coaches Poll,20,Dartmouth,169
2018,regular,12,FCS Coaches Poll,21,McNeese,84
2018,regular,12,FCS Coaches Poll,22,San Diego,83
2018,regular,12,FCS Coaches Poll,23,Southeast Missouri State,82
2018,regular,12,FCS Coaches Poll,24,Indiana State,50
2018,regular,12,FCS Coaches Poll,25,North Dakota,23
2018,regular,13,Playoff Committee Rankings,1,Alabama,0
2018,regular,13,Playoff Committee Rankings,2,Clemson,0
2018,regular,13,Playoff Committee Rankings,3,Notre Dame,0
2018,regular,13,Playoff Committee Rankings,4,Michigan,0
2018,regular,13,Playoff Committee Rankings,5,Georgia,0
2018,regular,13,Playoff Committee Rankings,6,Oklahoma,0
2018,regular,13,Playoff Committee Rankings,7,LSU,0
2018,regular,13,Playoff Committee Rankings,8,Washington State,0
2018,regular,13,Playoff Committee Rankings,9,UCF,0
2018,regular,13,Playoff Committee Rankings,10,Ohio State,0
2018,regular,13,Playoff Committee Rankings,11,Florida,0
2018,regular,13,Playoff Committee Rankings,12,Penn State,0
2018,regular,13,Playoff Committee Rankings,13,West Virginia,0
2018,regular,13,Playoff Committee Rankings,14,Texas,0
2018,regular,13,Playoff Committee Rankings,15,Kentucky,0
2018,regular,13,Playoff Committee Rankings,16,Washington,0
2018,regular,13,Playoff Committee Rankings,17,Utah,0
2018,regular,13,Playoff Committee Rankings,18,Mississippi State,0
2018,regular,13,Playoff Committee Rankings,19,Northwestern,0
2018,regular,13,Playoff Committee Rankings,20,Syracuse,0
2018,regular,13,Playoff Committee Rankings,21,Utah State,0
2018,regular,13,Playoff Committee Rankings,22,Texas A&M,0
2018,regular,13,Playoff Committee Rankings,23,Boise State,0
2018,regular,13,Playoff Committee Rankings,24,Pittsburgh,0
2018,regular,13,Playoff Committee Rankings,25,Iowa State,0
2018,regular,13,AP Top 25,1,Alabama,1525
2018,regular,13,AP Top 25,2,Clemson,1455
2018,regular,13,AP Top 25,3,Notre Dame,1412
2018,regular,13,AP Top 25,4,Michigan,1327
2018,regular,13,AP Top 25,5,Georgia,1288
2018,regular,13,AP Top 25,6,Oklahoma,1182
2018,regular,13,AP Top 25,7,Washington State,1149
2018,regular,13,AP Top 25,8,UCF,1064
2018,regular,13,AP Top 25,8,LSU,1064
2018,regular,13,AP Top 25,10,Ohio State,1019
2018,regular,13,AP Top 25,11,Texas,856
2018,regular,13,AP Top 25,12,West Virginia,822
2018,regular,13,AP Top 25,13,Florida,707
2018,regular,13,AP Top 25,14,Utah State,667
2018,regular,13,AP Top 25,15,Penn State,659
2018,regular,13,AP Top 25,16,Washington,631
2018,regular,13,AP Top 25,17,Kentucky,508
2018,regular,13,AP Top 25,18,Utah,491
2018,regular,13,AP Top 25,19,Syracuse,427
2018,regular,13,AP Top 25,20,Northwestern,307
2018,regular,13,AP Top 25,21,Boise State,287
2018,regular,13,AP Top 25,22,Mississippi State,260
2018,regular,13,AP Top 25,23,Army,176
2018,regular,13,AP Top 25,24,Pittsburgh,129
2018,regular,13,AP Top 25,25,Iowa State,123
2018,regular,13,Coaches Poll,1,Alabama,1599
2018,regular,13,Coaches Poll,2,Clemson,1535
2018,regular,13,Coaches Poll,3,Notre Dame,1470
2018,regular,13,Coaches Poll,4,Michigan,1387
2018,regular,13,Coaches Poll,5,Georgia,1347
2018,regular,13,Coaches Poll,6,Oklahoma,1252
2018,regular,13,Coaches Poll,7,Washington State,1195
2018,regular,13,Coaches Poll,8,LSU,1115
2018,regular,13,Coaches Poll,9,UCF,1108
2018,regular,13,Coaches Poll,10,Ohio State,1091
2018,regular,13,Coaches Poll,11,Texas,816
2018,regular,13,Coaches Poll,12,West Virginia,766
2018,regular,13,Coaches Poll,13,Florida,748
2018,regular,13,Coaches Poll,14,Penn State,742
2018,regular,13,Coaches Poll,15,Utah State,704
2018,regular,13,Coaches Poll,16,Washington,687
2018,regular,13,Coaches Poll,17,Utah,551
2018,regular,13,Coaches Poll,18,Kentucky,502
2018,regular,13,Coaches Poll,19,Syracuse,432
2018,regular,13,Coaches Poll,20,Mississippi State,397
2018,regular,13,Coaches Poll,21,Northwestern,302
2018,regular,13,Coaches Poll,22,Boise State,297
2018,regular,13,Coaches Poll,23,Fresno State,119
2018,regular,13,Coaches Poll,24,Army,97
2018,regular,13,Coaches Poll,25,Pittsburgh,90
2018,regular,13,FCS Coaches Poll,1,North Dakota State,650
2018,regular,13,FCS Coaches Poll,2,Kennesaw State,622
2018,regular,13,FCS Coaches Poll,3,Eastern Washington,593
2018,regular,13,FCS Coaches Poll,4,Weber State,571
2018,regular,13,FCS Coaches Poll,5,South Dakota State,549
2018,regular,13,FCS Coaches Poll,6,James Madison,491
2018,regular,13,FCS Coaches Poll,7,Colgate,468
2018,regular,13,FCS Coaches Poll,8,Princeton,459
2018,regular,13,FCS Coaches Poll,9,Jacksonville State,451
2018,regular,13,FCS Coaches Poll,10,UC Davis,437
2018,regular,13,FCS Coaches Poll,11,North Carolina A&T,389
2018,regular,13,FCS Coaches Poll,12,Wofford,366
2018,regular,13,FCS Coaches Poll,13,Nicholls,327
2018,regular,13,FCS Coaches Poll,14,Maine,317
2018,regular,13,FCS Coaches Poll,15,Dartmouth,255
2018,regular,13,FCS Coaches Poll,16,Stony Brook,230
2018,regular,13,FCS Coaches Poll,17,Elon,196
2018,regular,13,FCS Coaches Poll,18,San Diego,192
2018,regular,13,FCS Coaches Poll,19,Towson,179
2018,regular,13,FCS Coaches Poll,20,Southeast Missouri State,178
2018,regular,13,FCS Coaches Poll,21,East Tennessee State,132
2018,regular,13,FCS Coaches Poll,22,Indiana State,111
2018,regular,13,FCS Coaches Poll,23,Delaware,90
2018,regular,13,FCS Coaches Poll,24,Montana State,58
2018,regular,13,FCS Coaches Poll,25,Incarnate Word,45
2018,regular,14,Playoff Committee Rankings,1,Alabama,0
2018,regular,14,Playoff Committee Rankings,2,Clemson,0
2018,regular,14,Playoff Committee Rankings,3,Notre Dame,0
2018,regular,14,Playoff Committee Rankings,4,Georgia,0
2018,regular,14,Playoff Committee Rankings,5,Oklahoma,0
2018,regular,14,Playoff Committee Rankings,6,Ohio State,0
2018,regular,14,Playoff Committee Rankings,7,Michigan,0
2018,regular,14,Playoff Committee Rankings,8,UCF,0
2018,regular,14,Playoff Committee Rankings,9,Florida,0
2018,regular,14,Playoff Committee Rankings,10,LSU,0
2018,regular,14,Playoff Committee Rankings,11,Washington,0
2018,regular,14,Playoff Committee Rankings,12,Penn State,0
2018,regular,14,Playoff Committee Rankings,13,Washington State,0
2018,regular,14,Playoff Committee Rankings,14,Texas,0
2018,regular,14,Playoff Committee Rankings,15,Kentucky,0
2018,regular,14,Playoff Committee Rankings,16,West Virginia,0
2018,regular,14,Playoff Committee Rankings,17,Utah,0
2018,regular,14,Playoff Committee Rankings,18,Mississippi State,0
2018,regular,14,Playoff Committee Rankings,19,Texas A&M,0
2018,regular,14,Playoff Committee Rankings,20,Syracuse,0
2018,regular,14,Playoff Committee Rankings,21,Northwestern,0
2018,regular,14,Playoff Committee Rankings,22,Boise State,0
2018,regular,14,Playoff Committee Rankings,23,Iowa State,0
2018,regular,14,Playoff Committee Rankings,24,Missouri,0
2018,regular,14,Playoff Committee Rankings,25,Fresno State,0
2018,regular,14,AP Top 25,1,Alabama,1525
2018,regular,14,AP Top 25,2,Clemson,1458
2018,regular,14,AP Top 25,3,Notre Dame,1409
2018,regular,14,AP Top 25,4,Georgia,1336
2018,regular,14,AP Top 25,5,Oklahoma,1266
2018,regular,14,AP Top 25,6,Ohio State,1229
2018,regular,14,AP Top 25,7,UCF,1146
2018,regular,14,AP Top 25,8,Michigan,1058
2018,regular,14,AP Top 25,9,Texas,959
2018,regular,14,AP Top 25,10,Washington,897
2018,regular,14,AP Top 25,11,Florida,876
2018,regular,14,AP Top 25,12,LSU,818
2018,regular,14,AP Top 25,12,Washington State,818
2018,regular,14,AP Top 25,14,Penn State,751
2018,regular,14,AP Top 25,15,West Virginia,672
2018,regular,14,AP Top 25,16,Kentucky,602
2018,regular,14,AP Top 25,17,Utah,536
2018,regular,14,AP Top 25,18,Syracuse,475
2018,regular,14,AP Top 25,19,Boise State,409
2018,regular,14,AP Top 25,20,Mississippi State,324
2018,regular,14,AP Top 25,21,Northwestern,322
2018,regular,14,AP Top 25,22,Texas A&M,283
2018,regular,14,AP Top 25,23,Army,169
2018,regular,14,AP Top 25,24,Iowa State,116
2018,regular,14,AP Top 25,25,Fresno State,102
2018,regular,14,Coaches Poll,1,Alabama,1599
2018,regular,14,Coaches Poll,2,Clemson,1536
2018,regular,14,Coaches Poll,3,Notre Dame,1469
2018,regular,14,Coaches Poll,4,Georgia,1398
2018,regular,14,Coaches Poll,5,Oklahoma,1324
2018,regular,14,Coaches Poll,6,Ohio State,1292
2018,regular,14,Coaches Poll,7,UCF,1200
2018,regular,14,Coaches Poll,8,Michigan,1041
2018,regular,14,Coaches Poll,9,Texas,939
2018,regular,14,Coaches Poll,10,Florida,937
2018,regular,14,Coaches Poll,11,Washington,921
2018,regular,14,Coaches Poll,12,Penn State,889
2018,regular,14,Coaches Poll,13,Washington State,829
2018,regular,14,Coaches Poll,14,LSU,821
2018,regular,14,Coaches Poll,15,Kentucky,634
2018,regular,14,Coaches Poll,16,West Virginia,621
2018,regular,14,Coaches Poll,17,Utah,610
2018,regular,14,Coaches Poll,18,Syracuse,499
2018,regular,14,Coaches Poll,19,Mississippi State,460
2018,regular,14,Coaches Poll,20,Boise State,375
2018,regular,14,Coaches Poll,21,Northwestern,363
2018,regular,14,Coaches Poll,22,Texas A&M,295
2018,regular,14,Coaches Poll,23,Fresno State,157
2018,regular,14,Coaches Poll,24,Utah State,130
2018,regular,14,Coaches Poll,25,Army,119
2018,regular,15,Playoff Committee Rankings,1,Alabama,0
2018,regular,15,Playoff Committee Rankings,2,Clemson,0
2018,regular,15,Playoff Committee Rankings,3,Notre Dame,0
2018,regular,15,Playoff Committee Rankings,4,Oklahoma,0
2018,regular,15,Playoff Committee Rankings,5,Georgia,0
2018,regular,15,Playoff Committee Rankings,6,Ohio State,0
2018,regular,15,Playoff Committee Rankings,7,Michigan,0
2018,regular,15,Playoff Committee Rankings,8,UCF,0
2018,regular,15,Playoff Committee Rankings,9,Washington,0
2018,regular,15,Playoff Committee Rankings,10,Florida,0
2018,regular,15,Playoff Committee Rankings,11,LSU,0
2018,regular,15,Playoff Committee Rankings,12,Penn State,0
2018,regular,15,Playoff Committee Rankings,13,Washington State,0
2018,regular,15,Playoff Committee Rankings,14,Kentucky,0
2018,regular,15,Playoff Committee Rankings,15,Texas,0
2018,regular,15,Playoff Committee Rankings,16,West Virginia,0
2018,regular,15,Playoff Committee Rankings,17,Utah,0
2018,regular,15,Playoff Committee Rankings,18,Mississippi State,0
2018,regular,15,Playoff Committee Rankings,19,Texas A&M,0
2018,regular,15,Playoff Committee Rankings,20,Syracuse,0
2018,regular,15,Playoff Committee Rankings,21,Fresno State,0
2018,regular,15,Playoff Committee Rankings,22,Northwestern,0
2018,regular,15,Playoff Committee Rankings,23,Missouri,0
2018,regular,15,Playoff Committee Rankings,24,Iowa State,0
2018,regular,15,Playoff Committee Rankings,25,Boise State,0
2018,regular,15,AP Top 25,1,Alabama,1525
2018,regular,15,AP Top 25,2,Clemson,1460
2018,regular,15,AP Top 25,3,Notre Dame,1405
2018,regular,15,AP Top 25,4,Oklahoma,1327
2018,regular,15,AP Top 25,5,Ohio State,1254
2018,regular,15,AP Top 25,6,Georgia,1247
2018,regular,15,AP Top 25,7,UCF,1158
2018,regular,15,AP Top 25,8,Michigan,1076
2018,regular,15,AP Top 25,9,Washington,992
2018,regular,15,AP Top 25,10,Florida,894
2018,regular,15,AP Top 25,11,LSU,847
2018,regular,15,AP Top 25,12,Washington State,845
2018,regular,15,AP Top 25,13,Penn State,773
2018,regular,15,AP Top 25,14,Texas,763
2018,regular,15,AP Top 25,15,West Virginia,694
2018,regular,15,AP Top 25,16,Kentucky,639
2018,regular,15,AP Top 25,17,Syracuse,516
2018,regular,15,AP Top 25,18,Mississippi State,375
2018,regular,15,AP Top 25,19,Fresno State,373
2018,regular,15,AP Top 25,20,Utah,362
2018,regular,15,AP Top 25,21,Texas A&M,359
2018,regular,15,AP Top 25,22,Army,209
2018,regular,15,AP Top 25,23,Boise State,144
2018,regular,15,AP Top 25,24,Missouri,133
2018,regular,15,AP Top 25,25,Iowa State,110
2018,regular,15,Coaches Poll,1,Alabama,1598
2018,regular,15,Coaches Poll,2,Clemson,1538
2018,regular,15,Coaches Poll,3,Notre Dame,1460
2018,regular,15,Coaches Poll,4,Oklahoma,1375
2018,regular,15,Coaches Poll,5,Ohio State,1326
2018,regular,15,Coaches Poll,6,Georgia,1316
2018,regular,15,Coaches Poll,7,UCF,1218
