season,seasonType,week,poll,rank,school,points
2014,regular,15,AP Top 25,21,Louisville,346
2014,regular,15,AP Top 25,22,Boise State,265
2014,regular,15,AP Top 25,23,LSU,145
2014,regular,15,AP Top 25,24,Utah,79
2014,regular,15,AP Top 25,25,Nebraska,64
2014,regular,15,Coaches Poll,1,Alabama,1507
2014,regular,15,Coaches Poll,2,Florida State,1489
2014,regular,15,Coaches Poll,3,Oregon,1458
2014,regular,15,Coaches Poll,4,TCU,1339
2014,regular,15,Coaches Poll,5,Baylor,1300
2014,regular,15,Coaches Poll,6,Ohio State,1269
2014,regular,15,Coaches Poll,7,Michigan State,1136
2014,regular,15,Coaches Poll,8,Arizona,1050
2014,regular,15,Coaches Poll,9,Kansas State,1037
2014,regular,15,Coaches Poll,10,Mississippi State,979
2014,regular,15,Coaches Poll,11,Wisconsin,955
2014,regular,15,Coaches Poll,12,Georgia Tech,867
2014,regular,15,Coaches Poll,13,Missouri,820
2014,regular,15,Coaches Poll,14,Ole Miss,709
2014,regular,15,Coaches Poll,15,Georgia,590
2014,regular,15,Coaches Poll,16,Oklahoma,582
2014,regular,15,Coaches Poll,17,UCLA,517
2014,regular,15,Coaches Poll,18,Arizona State,486
2014,regular,15,Coaches Poll,19,Clemson,439
2014,regular,15,Coaches Poll,20,Louisville,395
2014,regular,15,Coaches Poll,21,Auburn,361
2014,regular,15,Coaches Poll,22,Boise State,253
2014,regular,15,Coaches Poll,23,Nebraska,166
2014,regular,15,Coaches Poll,24,LSU,87
2014,regular,15,Coaches Poll,25,Minnesota,86
2014,regular,15,FCS Coaches Poll,1,New Hampshire,644
2014,regular,15,FCS Coaches Poll,2,Jacksonville State,610
2014,regular,15,FCS Coaches Poll,3,North Dakota State,605
2014,regular,15,FCS Coaches Poll,4,Eastern Washington,569
2014,regular,15,FCS Coaches Poll,5,Villanova,528
2014,regular,15,FCS Coaches Poll,6,Coastal Carolina,519
2014,regular,15,FCS Coaches Poll,7,Illinois State,486
2014,regular,15,FCS Coaches Poll,8,Chattanooga,462
2014,regular,15,FCS Coaches Poll,9,Southeastern Louisiana,448
2014,regular,15,FCS Coaches Poll,10,Northern Iowa,419
2014,regular,15,FCS Coaches Poll,11,Montana,371
2014,regular,15,FCS Coaches Poll,12,Fordham,359
2014,regular,15,FCS Coaches Poll,13,South Dakota State,317
2014,regular,15,FCS Coaches Poll,14,Harvard,309
2014,regular,15,FCS Coaches Poll,15,James Madison,248
2014,regular,15,FCS Coaches Poll,16,Richmond,244
2014,regular,15,FCS Coaches Poll,17,Montana State,238
2014,regular,15,FCS Coaches Poll,18,Eastern Kentucky,217
2014,regular,15,FCS Coaches Poll,19,Sam Houston State,126
2014,regular,15,FCS Coaches Poll,20,Bethune-Cookman,122
2014,regular,15,FCS Coaches Poll,21,Indiana State,108
2014,regular,15,FCS Coaches Poll,22,Sacred Heart,91
2014,regular,15,FCS Coaches Poll,23,Liberty,82
2014,regular,15,FCS Coaches Poll,24,William & Mary,66
2014,regular,15,FCS Coaches Poll,25,Youngstown State,56
2014,regular,15,AFCA Division II Coaches Poll,1,Minnesota State,771
2014,regular,15,AFCA Division II Coaches Poll,2,Minnesota-Duluth,734
2014,regular,15,AFCA Division II Coaches Poll,3,Lenoir-Rhyne,713
2014,regular,15,AFCA Division II Coaches Poll,4,Ferris State,688
2014,regular,15,AFCA Division II Coaches Poll,5,Pittsburg State,640
2014,regular,15,AFCA Division II Coaches Poll,6,Northwest Missouri State,607
2014,regular,15,AFCA Division II Coaches Poll,7,Ouachita Baptist,575
2014,regular,15,AFCA Division II Coaches Poll,8,Colorado State-Pueblo,569
2014,regular,15,AFCA Division II Coaches Poll,9,Ohio Dominican,499
2014,regular,15,AFCA Division II Coaches Poll,10,Concord,496
2014,regular,15,AFCA Division II Coaches Poll,11,Delta State,444
2014,regular,15,AFCA Division II Coaches Poll,12,North Alabama,410
2014,regular,15,AFCA Division II Coaches Poll,13,Harding,378
2014,regular,15,AFCA Division II Coaches Poll,14,Bloomsburg,364
2014,regular,15,AFCA Division II Coaches Poll,15,West Chester,356
2014,regular,15,AFCA Division II Coaches Poll,16,Sioux Falls,332
2014,regular,15,AFCA Division II Coaches Poll,17,Colorado Mines,283
2014,regular,15,AFCA Division II Coaches Poll,18,Michigan Tech,275
2014,regular,15,AFCA Division II Coaches Poll,19,Azusa Pacific,212
2014,regular,15,AFCA Division II Coaches Poll,20,Winston-Salem,135
2014,regular,15,AFCA Division II Coaches Poll,21,Valdosta State,132
2014,regular,15,AFCA Division II Coaches Poll,22,Henderson State,122
2014,regular,15,AFCA Division II Coaches Poll,23,Virginia State,72
2014,regular,15,AFCA Division II Coaches Poll,23,Angelo State,72
2014,regular,15,AFCA Division II Coaches Poll,25,West Georgia,58
2014,regular,16,Playoff Committee Rankings,1,Alabama,0
2014,regular,16,Playoff Committee Rankings,2,Oregon,0
2014,regular,16,Playoff Committee Rankings,3,Florida State,0
2014,regular,16,Playoff Committee Rankings,4,Ohio State,0
2014,regular,16,Playoff Committee Rankings,5,Baylor,0
2014,regular,16,Playoff Committee Rankings,6,TCU,0
2014,regular,16,Playoff Committee Rankings,7,Mississippi State,0
2014,regular,16,Playoff Committee Rankings,8,Michigan State,0
2014,regular,16,Playoff Committee Rankings,9,Ole Miss,0
2014,regular,16,Playoff Committee Rankings,10,Arizona,0
2014,regular,16,Playoff Committee Rankings,11,Kansas State,0
2014,regular,16,Playoff Committee Rankings,12,Georgia Tech,0
2014,regular,16,Playoff Committee Rankings,13,Georgia,0
2014,regular,16,Playoff Committee Rankings,14,UCLA,0
2014,regular,16,Playoff Committee Rankings,15,Arizona State,0
2014,regular,16,Playoff Committee Rankings,16,Missouri,0
2014,regular,16,Playoff Committee Rankings,17,Clemson,0
2014,regular,16,Playoff Committee Rankings,18,Wisconsin,0
2014,regular,16,Playoff Committee Rankings,19,Auburn,0
2014,regular,16,Playoff Committee Rankings,20,Boise State,0
2014,regular,16,Playoff Committee Rankings,21,Louisville,0
2014,regular,16,Playoff Committee Rankings,22,Utah,0
2014,regular,16,Playoff Committee Rankings,23,LSU,0
2014,regular,16,Playoff Committee Rankings,24,USC,0
2014,regular,16,Playoff Committee Rankings,25,Minnesota,0
2014,regular,16,AP Top 25,1,Alabama,1452
2014,regular,16,AP Top 25,2,Florida State,1436
2014,regular,16,AP Top 25,3,Oregon,1426
2014,regular,16,AP Top 25,4,Baylor,1265
2014,regular,16,AP Top 25,5,Ohio State,1262
2014,regular,16,AP Top 25,6,TCU,1257
2014,regular,16,AP Top 25,7,Michigan State,1105
2014,regular,16,AP Top 25,8,Mississippi State,1070
2014,regular,16,AP Top 25,9,Ole Miss,976
2014,regular,16,AP Top 25,10,Georgia Tech,876
2014,regular,16,AP Top 25,11,Kansas State,875
2014,regular,16,AP Top 25,12,Arizona,819
2014,regular,16,AP Top 25,13,Georgia,745
2014,regular,16,AP Top 25,14,UCLA,663
2014,regular,16,AP Top 25,15,Arizona State,602
2014,regular,16,AP Top 25,16,Missouri,599
2014,regular,16,AP Top 25,17,Wisconsin,542
2014,regular,16,AP Top 25,18,Clemson,509
2014,regular,16,AP Top 25,19,Auburn,450
2014,regular,16,AP Top 25,20,Louisville,406
2014,regular,16,AP Top 25,21,Boise State,368
2014,regular,16,AP Top 25,22,LSU,221
2014,regular,16,AP Top 25,23,Utah,134
2014,regular,16,AP Top 25,24,USC,112
2014,regular,16,AP Top 25,25,Nebraska,79
2014,regular,16,Coaches Poll,1,Alabama,1486
2014,regular,16,Coaches Poll,2,Florida State,1450
2014,regular,16,Coaches Poll,3,Oregon,1439
2014,regular,16,Coaches Poll,4,Ohio State,1307
2014,regular,16,Coaches Poll,5,Baylor,1277
2014,regular,16,Coaches Poll,6,TCU,1276
2014,regular,16,Coaches Poll,7,Michigan State,1143
2014,regular,16,Coaches Poll,8,Mississippi State,1079
2014,regular,16,Coaches Poll,9,Georgia Tech,922
2014,regular,16,Coaches Poll,10,Kansas State,915
2014,regular,16,Coaches Poll,11,Arizona,903
2014,regular,16,Coaches Poll,12,Ole Miss,882
2014,regular,16,Coaches Poll,13,Georgia,759
2014,regular,16,Coaches Poll,14,Missouri,676
2014,regular,16,Coaches Poll,15,UCLA,661
2014,regular,16,Coaches Poll,16,Arizona State,599
2014,regular,16,Coaches Poll,17,Wisconsin,566
2014,regular,16,Coaches Poll,18,Clemson,518
2014,regular,16,Coaches Poll,19,Auburn,395
2014,regular,16,Coaches Poll,20,Louisville,381
2014,regular,16,Coaches Poll,21,Boise State,325
2014,regular,16,Coaches Poll,22,Nebraska,200
2014,regular,16,Coaches Poll,23,LSU,173
2014,regular,16,Coaches Poll,24,Oklahoma,100
2014,regular,16,Coaches Poll,25,Utah,72
2014,regular,16,FCS Coaches Poll,1,New Hampshire,644
2014,regular,16,FCS Coaches Poll,2,Jacksonville State,610
2014,regular,16,FCS Coaches Poll,3,North Dakota State,605
2014,regular,16,FCS Coaches Poll,4,Eastern Washington,569
2014,regular,16,FCS Coaches Poll,5,Villanova,528
2014,regular,16,FCS Coaches Poll,6,Coastal Carolina,519
2014,regular,16,FCS Coaches Poll,7,Illinois State,486
2014,regular,16,FCS Coaches Poll,8,Chattanooga,462
2014,regular,16,FCS Coaches Poll,9,Southeastern Louisiana,448
2014,regular,16,FCS Coaches Poll,10,Northern Iowa,419
2014,regular,16,FCS Coaches Poll,11,Montana,371
2014,regular,16,FCS Coaches Poll,12,Fordham,359
2014,regular,16,FCS Coaches Poll,13,South Dakota State,317
2014,regular,16,FCS Coaches Poll,14,Harvard,309
2014,regular,16,FCS Coaches Poll,15,James Madison,248
2014,regular,16,FCS Coaches Poll,16,Richmond,244
2014,regular,16,FCS Coaches Poll,17,Montana State,238
2014,regular,16,FCS Coaches Poll,18,Eastern Kentucky,217
2014,regular,16,FCS Coaches Poll,19,Sam Houston State,126
2014,regular,16,FCS Coaches Poll,20,Bethune-Cookman,122
2014,regular,16,FCS Coaches Poll,21,Indiana State,108
2014,regular,16,FCS Coaches Poll,22,Sacred Heart,91
2014,regular,16,FCS Coaches Poll,23,Liberty,82
2014,regular,16,FCS Coaches Poll,24,William & Mary,66
2014,regular,16,FCS Coaches Poll,25,Youngstown State,56
2014,regular,16,AFCA Division II Coaches Poll,1,Minnesota State,771
2014,regular,16,AFCA Division II Coaches Poll,2,Minnesota-Duluth,734
2014,regular,16,AFCA Division II Coaches Poll,3,Lenoir-Rhyne,713
2014,regular,16,AFCA Division II Coaches Poll,4,Ferris State,688
2014,regular,16,AFCA Division II Coaches Poll,5,Pittsburg State,640
2014,regular,16,AFCA Division II Coaches Poll,6,Northwest Missouri State,607
2014,regular,16,AFCA Division II Coaches Poll,7,Ouachita Baptist,575
2014,regular,16,AFCA Division II Coaches Poll,8,Colorado State-Pueblo,569
2014,regular,16,AFCA Division II Coaches Poll,9,Ohio Dominican,499
2014,regular,16,AFCA Division II Coaches Poll,10,Concord,496
2014,regular,16,AFCA Division II Coaches Poll,11,Delta State,444
2014,regular,16,AFCA Division II Coaches Poll,12,North Alabama,410
2014,regular,16,AFCA Division II Coaches Poll,13,Harding,378
2014,regular,16,AFCA Division II Coaches Poll,14,Bloomsburg,364
2014,regular,16,AFCA Division II Coaches Poll,15,West Chester,356
2014,regular,16,AFCA Division II Coaches Poll,16,Sioux Falls,332
2014,regular,16,AFCA Division II Coaches Poll,17,Colorado Mines,283
2014,regular,16,AFCA Division II Coaches Poll,18,Michigan Tech,275
2014,regular,16,AFCA Division II Coaches Poll,19,Azusa Pacific,212
2014,regular,16,AFCA Division II Coaches Poll,20,Winston-Salem,135
2014,regular,16,AFCA Division II Coaches Poll,21,Valdosta State,132
2014,regular,16,AFCA Division II Coaches Poll,22,Henderson State,122
2014,regular,16,AFCA Division II Coaches Poll,23,Virginia State,72
2014,regular,16,AFCA Division II Coaches Poll,23,Angelo State,72
2014,regular,16,AFCA Division II Coaches Poll,25,West Georgia,58
